Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,antisymmetric property,BFO CLIF specification label,BFO OWL specification label,code DSM-IV-TR,code DSM-IV-TR,complicated_by,composed_of,Contributor,Coverage,Creator,curator note,database_cross_reference,Date,definition,definition source,derives_from,Description,disposition of at all times,editor note,editor preferred term,elucidation,example of usage,expand assertion to,expand expression to,first order logic expression,Format,has associated axiom(fol),has associated axiom(nl),has axiom label,has continuant part at all times,has curation status,has disposition at some time,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has obsolescence reason,has occurrent part,has ontology root term,has participant at all times,has participant at some time,has proper continuant part at all times,has proper occurrent part,has_alternative_id,has_exact_synonym,has_material_basis_in,has_narrow_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,has_symptom,http://attempto.ifi.uzh.ch/ace_lexicon#CN_pl,http://attempto.ifi.uzh.ch/ace_lexicon#CN_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_pl,http://attempto.ifi.uzh.ch/ace_lexicon#TV_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_vbg,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.obolibrary.org/obo/doid#DO_cancer_slim,http://purl.obolibrary.org/obo/doid#DO_MGI_slim,http://purl.obolibrary.org/obo/doid#GOLD,http://purl.obolibrary.org/obo/doid#gram-negative_bacterial_infectious_disease,http://purl.obolibrary.org/obo/doid#gram-positive_bacterial_infectious_disease,http://purl.obolibrary.org/obo/doid#sexually_transmitted_infectious_disease,http://purl.obolibrary.org/obo/doid#tick-borne_infectious_disease,http://purl.obolibrary.org/obo/doid#TopNodes_DOcancerslim,http://purl.obolibrary.org/obo/doid#zoonotic_infectious_disease,http://purl.obolibrary.org/obo/MF#hasAgent,http://purl.obolibrary.org/obo/MF#hasPart,http://purl.obolibrary.org/obo/MF#hasParticipant,http://purl.obolibrary.org/obo/MF#inhererOf,http://purl.obolibrary.org/obo/MF#inheresIn,http://purl.obolibrary.org/obo/MF#isAbout,http://purl.obolibrary.org/obo/MF#manifestationOf,http://purl.obolibrary.org/obo/MF#participantOf,http://purl.obolibrary.org/obo/MF#partOf,http://purl.obolibrary.org/obo/MF#realizationOf,http://purl.obolibrary.org/obo/MF#specificallyDependsOn,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2002/07/owl#versionIRI%20rdf:resource,http://www.w3.org/2004/02/skos/core#notation,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/mbox,ICD-10 code,ICD-10 code,ICD-10 code,imported from,in branch,in_subset,inheres in at all times,inheres_in,is allocated id range,is denotator type,is_a,Language,located_in,material basis of at all times,may be identical to,OBO foundry unique label,occurs_with,ontology term requester,part of continuant at some time,part of occurrent,part_of,participates in at some time,Publisher,realized in,realized_by,realized_by_supression_with,realizes,Relation,Resource Identifier,Resource Type,results_in,results_in_formation_of,Rights Management,scheduled for obsoletion on or after,Source,Subject and Keywords,subset_property,symptoms,term editor,term replaced by,term tracker item,Title,transmitted_by
http://purl.obolibrary.org/obo/MF_0000065,openness to experience,,"A personality trait manifesting itself in individual behavioral characteristics that are perceived as revealing, curiosity, an appreciation of novelty and variety of experiences and ideas, invention, and unpredictability.|Associated adjectives: artistic, curious, imaginative, insightful, original, and wide interests.",false,,,http://purl.obolibrary.org/obo/MF_0000203,,,,,,,,,,,,,,,"A personality trait manifesting itself in individual behavioral characteristics that are perceived as revealing, curiosity, an appreciation of novelty and variety of experiences and ideas, invention, and unpredictability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.github.com/no/ontologies/2017/PAO/OpennessToExperience,,,,,,,,,,,,,MF:0000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Associated adjectives: artistic, curious, imaginative, insightful, original, and wide interests.",,openness to experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_1229,paranoid schizophrenia,Paraphrenia - late|chronic paranoid schizophrenia|Paranoid type schizophrenia|paranoid type schizophrenia subchronic state|Paraphrenic schizophrenia,"A schizophrenia that involves delusions or auditory hallucinations of persecution or being plotted against without thought disorder, disorganized behavior, or affective flattening.|
Is the most common form of schizophrenia, and is characterized by the preoccupations with one or more systematized delusions or auditory hallucinations and by the absence of such symptoms as disorganized speech and behaviour or flat affect. 

The deluded individuals believe that others are plotting against them, are talking about them, or are out to harm them in some way. They are constantly suspicious, and their interpretations of the behaviour and motives of others are distorted.

""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.|
At the DSM-5, the DSM-IV subtypes of schizophrenia (i.e., paranoid, disorganized, catatonic, undifferentiated, and residual types) are eliminated due to their limited diagnostic stability, low reliability, and poor validity. These subtypes also have not been shown to exhibit distinctive patterns of treatment response or longitudinal course. 

(Highlights of Changes from DSM-IV-TR to DSM-5, American Psychiatric Publishing)",false,,,http://purl.obolibrary.org/obo/DOID_5419,esquizofrenia tipo paranoide,,,,295.30,,,,,,,,NCI:C35006|ICD9CM:295.3|SNOMEDCT_2010_1_31:191553009|SNOMEDCT_2010_1_31:191557005|UMLS_CUI:C0036349|SNOMEDCT_2010_1_31:192330005|SNOMEDCT_2010_1_31:31658008|SNOMEDCT_2010_1_31:191551006|SNOMEDCT_2010_1_31:268747005|MSH:D012563|SNOMEDCT_2010_1_31:154865007|SNOMEDCT_2010_1_31:192319007|ICD9CM:295.30|ICD9CM:295.31|ICD9CM:295.32|UMLS_CUI:C0270398|SNOMEDCT_2010_1_31:154869001|SNOMEDCT_2010_1_31:64905009|UMLS_CUI:C0154354|SNOMEDCT_2010_1_31:268748000,,"A schizophrenia that involves delusions or auditory hallucinations of persecution or being plotted against without thought disorder, disorganized behavior, or affective flattening.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:11238|DOID:1230,Paraphrenia - late|chronic paranoid schizophrenia|Paranoid type schizophrenia|paranoid type schizophrenia subchronic state|Paraphrenic schizophrenia,,,,disease_ontology,,,,,,,,DOID:1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:1229,,"
Is the most common form of schizophrenia, and is characterized by the preoccupations with one or more systematized delusions or auditory hallucinations and by the absence of such symptoms as disorganized speech and behaviour or flat affect. 

The deluded individuals believe that others are plotting against them, are talking about them, or are out to harm them in some way. They are constantly suspicious, and their interpretations of the behaviour and motives of others are distorted.

""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.|
At the DSM-5, the DSM-IV subtypes of schizophrenia (i.e., paranoid, disorganized, catatonic, undifferentiated, and residual types) are eliminated due to their limited diagnostic stability, low reliability, and poor validity. These subtypes also have not been shown to exhibit distinctive patterns of treatment response or longitudinal course. 

(Highlights of Changes from DSM-IV-TR to DSM-5, American Psychiatric Publishing)",,paranoid schizophrenia,,,,DOID:1229,,,F20.0x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000102,injury,,A disorder that involves some structural damage that is immediately caused by a catastrophic external force.,false,,,http://purl.obolibrary.org/obo/OGMS_0000045,,,,,,,,,,,,"creation date: 2011-09-20T09:57:44Z
edited date: 30 SEPT 2015",,,A disorder that involves some structural damage that is immediately caused by a catastrophic external force.,"http://groups.google.com/group/ogms-discuss/browse_thread/thread/ca0ad373f27774c5

OGMS call adoption- 16 SEPT 2015
https://docs.google.com/document/d/1iiV1-fTS7BUUSzDw3N_Afx42698YWf54-FOTY2NkAxo/edit",,,,"At the scale of organism (as opposed to the cellular scale or the population scale), an injury is typically the result of a catastrophic event. Consider the implications of making 'injury' a subtype of 'disorder'.

Note: Adopted subtype of disorder, and injury can occur at the scale of organism down to cellular level.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OGMS:0000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albert Goldfain
Sagar Jain",,,,
http://purl.obolibrary.org/obo/DOID_12128,pica disease,,An eating disorder that is characterized by an appetite for non-nutritive substances or food ingredients.,false,,,http://purl.obolibrary.org/obo/DOID_8670,,,,,,,,,,,,,UMLS_CUI:C0031873|MSH:D010842|ICD9CM:307.52|SNOMEDCT_2010_1_31:154938001|SNOMEDCT_2010_1_31:14077003|SNOMEDCT_2010_1_31:268779001,,An eating disorder that is characterized by an appetite for non-nutritive substances or food ingredients.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:12128,,,,pica disease,,,,DOID:12128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_3312,bipolar disorder,Manic bipolar I disorder|manic depression|bipolar disorder manic phase|manic disorder|mixed bipolar disorder|Manic Depressive disorder|bipolar depression|Manic Bipolar Affective disorder|Depressive-manic psych.,"A mood disorder that involves alternating periods of mania and depression.|Bipolar disease is a mental disease that leads to disruptive mood swings encompassing manic and depressive moods.             |Bipolar disorder or bipolar affective disorder (historically known as manic-depressive disorder) is a psychiatric diagnosis for a mood disorder in which people experience disruptive mood swings that encompass a frenzied state known as mania (or hypomania) and, usually, symptoms of depression. Bipolar disorder is defined by the presence of one or more episodes of abnormally elevated energy levels, cognition, and mood with or without one or more depressive episodes.

At the lower levels of mania, such as hypomania, individuals may appear energetic and excitable. At a higher level, individuals may behave erratically and impulsively, often making poor decisions due to unrealistic ideas about the future, and may have great difficulty with sleep. At the highest level, individuals can show psychotic behavior, including violence. Individuals who experience manic episodes also commonly experience depressive episodes, or symptoms, or a mixed state in which features of both mania and depression are present at the same time. These events are usually separated by periods of ""normal"" mood; but, in some individuals, depression and mania may rapidly alternate, which is known as rapid cycling. Severe manic episodes can sometimes lead to such psychotic symptoms as delusions and hallucinations.

The lifetime prevalence of all types of bipolar disorder is thought to be about 4% (meaning that about 4% of people experience some of the characteristic symptoms at some point in their life). Prevalence is similar in men and women and, broadly, across different cultures and ethnic groups. Genetic factors contribute substantially to the likelihood of developing bipolar disorder, and environmental factors are also implicated. Bipolar disorder is often treated with mood stabilizing medications and psychotherapy. In serious cases, in which there is a risk of harm to oneself or others, involuntary commitment may be used. These cases generally involve severe manic episodes with dangerous behavior or depressive episodes with suicidal ideation. There are widespread problems with social stigma, stereotypes, and prejudice against individuals with a diagnosis of bipolar disorder. People with bipolar disorder exhibiting psychotic symptoms can sometimes be misdiagnosed as having schizophrenia.

[Wikipedia: http://en.wikipedia.org/wiki/Bipolar_disorder]|DSM offers several different codes for bipolar, disambiguating the type of the most recent episode: 

296.8 	Bipolar Disorder NOS
296.56 	Bipolar I Disorder, Most Recent Episode Depressed, In Full Remission
296.55 	Bipolar I Disorder, Most Recent Episode Depressed, In Partial Remission
296.51 	Bipolar I Disorder, Most Recent Episode Depressed, Mild
296.52 	Bipolar I Disorder, Most Recent Episode Depressed, Moderate
296.54 	Bipolar I Disorder, Most Recent Episode Depressed, Severe With Psychotic Features
296.53 	Bipolar I Disorder, Most Recent Episode Depressed, Severe Without Psychotic Features
296.5 	Bipolar I Disorder, Most Recent Episode Depressed, Unspecified
296.4 	Bipolar I Disorder, Most Recent Episode Hypomanic
296.46 	Bipolar I Disorder, Most Recent Episode Manic, In Full Remission
296.45 	Bipolar I Disorder, Most Recent Episode Manic, In Partial Remission
296.41 	Bipolar I Disorder, Most Recent Episode Manic, Mild
296.42 	Bipolar I Disorder, Most Recent Episode Manic, Moderate
296.44 	Bipolar I Disorder, Most Recent Episode Manic, Severe With Psychotic Features
296.43 	Bipolar I Disorder, Most Recent Episode Manic, Severe Without Psychotic Features
296.4 	Bipolar I Disorder, Most Recent Episode Manic, Unspecified
296.66 	Bipolar I Disorder, Most Recent Episode Mixed, In Full Remission
296.65 	Bipolar I Disorder, Most Recent Episode Mixed, In Partial Remission
296.61 	Bipolar I Disorder, Most Recent Episode Mixed, Mild
296.62 	Bipolar I Disorder, Most Recent Episode Mixed, Moderate
296.64 	Bipolar I Disorder, Most Recent Episode Mixed, Severe With Psychotic Features
296.63 	Bipolar I Disorder, Most Recent Episode Mixed, Severe Without Psychotic Features
296.6 	Bipolar I Disorder, Most Recent Episode Mixed, Unspecified
296.7 	Bipolar I Disorder, Most Recent Episode Unspecified
296.06 	Bipolar I Disorder, Single Manic Episode, In Full Remission
296.05 	Bipolar I Disorder, Single Manic Episode, In Partial Remission
296.01 	Bipolar I Disorder, Single Manic Episode, Mild
296.02 	Bipolar I Disorder, Single Manic Episode, Moderate
296.04 	Bipolar I Disorder, Single Manic Episode, Severe With Psychotic Features
296.03 	Bipolar I Disorder, Single Manic Episode, Severe Without Psychotic Features
296 	Bipolar I Disorder, Single Manic Episode, Unspecified
296.89 	Bipolar II Disorder ",false,,,http://purl.obolibrary.org/obo/DOID_3324,Bipolar affective disorder [ICD-10]|F31 [ICD-10 Code]|bipolar disorder [DSM-IV],,,,,,,,,,,,UMLS_CUI:C0005586|SNOMEDCT_2010_1_31:192365005|UMLS_CUI:C0236780|SNOMEDCT_2010_1_31:192355004|SNOMEDCT_2010_1_31:68569003|MSH:D001714|NCI:C34423|SNOMEDCT_2010_1_31:154871001|SNOMEDCT_2010_1_31:191644007|SNOMEDCT_2010_1_31:268749008|ICD9CM:296.80|SNOMEDCT_2010_1_31:16506000|SNOMEDCT_2010_1_31:191646009|SNOMEDCT_2010_1_31:191636007|UMLS_CUI:C0024713|SNOMEDCT_2010_1_31:192362008|SNOMEDCT_2010_1_31:191627008|EFO:0000289|UMLS_CUI:C0005587|SNOMEDCT_2010_1_31:13746004|SNOMEDCT_2010_1_31:191654006|SNOMEDCT_2010_1_31:191647000,,A mood disorder that involves alternating periods of mania and depression.|Bipolar disease is a mental disease that leads to disruptive mood swings encompassing manic and depressive moods.             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:3311|DOID:9554|DOID:9555,Manic bipolar I disorder|manic depression|bipolar disorder manic phase|manic disorder|mixed bipolar disorder|Manic Depressive disorder|bipolar depression|Manic Bipolar Affective disorder,,,,disease_ontology,Depressive-manic psych.,,,,,,,DOID:3312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:3312,,"Bipolar disorder or bipolar affective disorder (historically known as manic-depressive disorder) is a psychiatric diagnosis for a mood disorder in which people experience disruptive mood swings that encompass a frenzied state known as mania (or hypomania) and, usually, symptoms of depression. Bipolar disorder is defined by the presence of one or more episodes of abnormally elevated energy levels, cognition, and mood with or without one or more depressive episodes.

At the lower levels of mania, such as hypomania, individuals may appear energetic and excitable. At a higher level, individuals may behave erratically and impulsively, often making poor decisions due to unrealistic ideas about the future, and may have great difficulty with sleep. At the highest level, individuals can show psychotic behavior, including violence. Individuals who experience manic episodes also commonly experience depressive episodes, or symptoms, or a mixed state in which features of both mania and depression are present at the same time. These events are usually separated by periods of ""normal"" mood; but, in some individuals, depression and mania may rapidly alternate, which is known as rapid cycling. Severe manic episodes can sometimes lead to such psychotic symptoms as delusions and hallucinations.

The lifetime prevalence of all types of bipolar disorder is thought to be about 4% (meaning that about 4% of people experience some of the characteristic symptoms at some point in their life). Prevalence is similar in men and women and, broadly, across different cultures and ethnic groups. Genetic factors contribute substantially to the likelihood of developing bipolar disorder, and environmental factors are also implicated. Bipolar disorder is often treated with mood stabilizing medications and psychotherapy. In serious cases, in which there is a risk of harm to oneself or others, involuntary commitment may be used. These cases generally involve severe manic episodes with dangerous behavior or depressive episodes with suicidal ideation. There are widespread problems with social stigma, stereotypes, and prejudice against individuals with a diagnosis of bipolar disorder. People with bipolar disorder exhibiting psychotic symptoms can sometimes be misdiagnosed as having schizophrenia.

[Wikipedia: http://en.wikipedia.org/wiki/Bipolar_disorder]|DSM offers several different codes for bipolar, disambiguating the type of the most recent episode: 

296.8 	Bipolar Disorder NOS
296.56 	Bipolar I Disorder, Most Recent Episode Depressed, In Full Remission
296.55 	Bipolar I Disorder, Most Recent Episode Depressed, In Partial Remission
296.51 	Bipolar I Disorder, Most Recent Episode Depressed, Mild
296.52 	Bipolar I Disorder, Most Recent Episode Depressed, Moderate
296.54 	Bipolar I Disorder, Most Recent Episode Depressed, Severe With Psychotic Features
296.53 	Bipolar I Disorder, Most Recent Episode Depressed, Severe Without Psychotic Features
296.5 	Bipolar I Disorder, Most Recent Episode Depressed, Unspecified
296.4 	Bipolar I Disorder, Most Recent Episode Hypomanic
296.46 	Bipolar I Disorder, Most Recent Episode Manic, In Full Remission
296.45 	Bipolar I Disorder, Most Recent Episode Manic, In Partial Remission
296.41 	Bipolar I Disorder, Most Recent Episode Manic, Mild
296.42 	Bipolar I Disorder, Most Recent Episode Manic, Moderate
296.44 	Bipolar I Disorder, Most Recent Episode Manic, Severe With Psychotic Features
296.43 	Bipolar I Disorder, Most Recent Episode Manic, Severe Without Psychotic Features
296.4 	Bipolar I Disorder, Most Recent Episode Manic, Unspecified
296.66 	Bipolar I Disorder, Most Recent Episode Mixed, In Full Remission
296.65 	Bipolar I Disorder, Most Recent Episode Mixed, In Partial Remission
296.61 	Bipolar I Disorder, Most Recent Episode Mixed, Mild
296.62 	Bipolar I Disorder, Most Recent Episode Mixed, Moderate
296.64 	Bipolar I Disorder, Most Recent Episode Mixed, Severe With Psychotic Features
296.63 	Bipolar I Disorder, Most Recent Episode Mixed, Severe Without Psychotic Features
296.6 	Bipolar I Disorder, Most Recent Episode Mixed, Unspecified
296.7 	Bipolar I Disorder, Most Recent Episode Unspecified
296.06 	Bipolar I Disorder, Single Manic Episode, In Full Remission
296.05 	Bipolar I Disorder, Single Manic Episode, In Partial Remission
296.01 	Bipolar I Disorder, Single Manic Episode, Mild
296.02 	Bipolar I Disorder, Single Manic Episode, Moderate
296.04 	Bipolar I Disorder, Single Manic Episode, Severe With Psychotic Features
296.03 	Bipolar I Disorder, Single Manic Episode, Severe Without Psychotic Features
296 	Bipolar I Disorder, Single Manic Episode, Unspecified
296.89 	Bipolar II Disorder ",,bipolar disorder,,,,DOID:3312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044358,envenomation resulting in hemorrhagic damage to other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with vascular damage and hemorrhage in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0035738,,,,,,,,,,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with vascular damage and hemorrhage in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in hemorrhagic damage to other organism,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_0060132,amusia,receptive amusia,"An agnosia that is a loss of the ability to recognize musical notes, rhythms, and intervals.",false,,,http://purl.obolibrary.org/obo/DOID_4090,,,,,,,,,,,,,,,"An agnosia that is a loss of the ability to recognize musical notes, rhythms, and intervals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,receptive amusia,,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lschriml,2011-08-22T12:04:56Z,,,DOID:0060132,,,,amusia,,,,DOID:0060132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_599,specific phobia,simple phobia,"Extreme fear of a specific object or situation. 


Understanding abnormal behavior&quot;. David Sue, Derald Wing Sue, Stanley Sue.|A phobic disorder that is characterized by an unreasonable or irrational fear related to exposure to specific objects or situations.|
Exposure to the stimulus nearly always produces intense anxiety or a panic attack. Specific phobias are about twice as prevalent in women as in men and are rearely incapacitating. 

The degree to which they interfere with daily life depends on how easy is to avoid the feared object or situation. The phobias often begin during childhood.

Is plausible that phobias may result from an interaction of biological, cognitive, and environmental factors.

According to the psychodynamic viewpoint, phobias are expressions of wishes, fears and fantasies that are unacceptable to the patient. these unconscious conflicts are displaced (or shifted) from their original internal source to an external object or situation; the person blocks from consciousness the real source of anxiety and is able to avoid the dangerous impulse that the phobia represents.


DSM-IV-TR divides specific phobias into five types:

1.- Animal (such as spiders or snakes)
2.- Natural environmental ( such as earthquakes, thunder, water)
3.- Blood/injections or injury; individuals with this type of phobia, as opposed to other phobias, are likely to have a history of fainting in the phobic situation.
4.- Situational (includes fear of traveling in cars, planes, and elevators and fear of heights, tunnels, and bridges)
5.- Other (phobic avoidance of situations that may lead to choking, vomiting, or contracting an illness) 


""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.",false,,,http://purl.obolibrary.org/obo/DOID_591,fobia específica,,,,300.29,,,,,,,,SNOMEDCT_2010_1_31:54587008|SNOMEDCT_2010_1_31:192396001|OMIM:608251|UMLS_CUI:C0236801|NCI:C35284,,"Extreme fear of a specific object or situation. 


Understanding abnormal behavior&quot;. David Sue, Derald Wing Sue, Stanley Sue.|A phobic disorder that is characterized by an unreasonable or irrational fear related to exposure to specific objects or situations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple phobia,,,,disease_ontology,,,,,,,,DOID:599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:599,,"
Exposure to the stimulus nearly always produces intense anxiety or a panic attack. Specific phobias are about twice as prevalent in women as in men and are rearely incapacitating. 

The degree to which they interfere with daily life depends on how easy is to avoid the feared object or situation. The phobias often begin during childhood.

Is plausible that phobias may result from an interaction of biological, cognitive, and environmental factors.

According to the psychodynamic viewpoint, phobias are expressions of wishes, fears and fantasies that are unacceptable to the patient. these unconscious conflicts are displaced (or shifted) from their original internal source to an external object or situation; the person blocks from consciousness the real source of anxiety and is able to avoid the dangerous impulse that the phobia represents.


DSM-IV-TR divides specific phobias into five types:

1.- Animal (such as spiders or snakes)
2.- Natural environmental ( such as earthquakes, thunder, water)
3.- Blood/injections or injury; individuals with this type of phobia, as opposed to other phobias, are likely to have a history of fainting in the phobic situation.
4.- Situational (includes fear of traveling in cars, planes, and elevators and fear of heights, tunnels, and bridges)
5.- Other (phobic avoidance of situations that may lead to choking, vomiting, or contracting an illness) 


""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.",,specific phobia,,,,DOID:599,,,F40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
- Excessive or irrational fear of a specific object or situation.

- Avoiding the object or situation or enduring it with great distress.

- Physical symptoms of anxiety or a panic attack, such as a pounding heart, nausea or diarrhea, sweating, trembling or shaking, numbness or tingling, problems with breathing (shortness of breath), feeling dizzy or lightheaded, feeling like you are choking.

- Anticipatory anxiety, which involves becoming nervous ahead of time about being in certain situations or coming into contact with the object of your phobia. (For example, a person with a fear of dogs may become anxious about going for a walk because he or she may see a dog along the way.)

Children with a specific phobia may express their anxiety by crying, clinging to a parent, or throwing a tantrum.

http://www.webmd.com/anxiety-panic/specific-phobias",,,,,
http://purl.obolibrary.org/obo/OGMS_0000069,clinically abnormal,,,false,,,http://purl.obolibrary.org/obo/OGMS_0000067,,,,,,,,,,,,creation date: 2009-06-23T11:59:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OGMS:0000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clinically abnormal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain,,,,
http://purl.obolibrary.org/obo/MFOMD_0000145,hypomanic episode,,"
Is defined as a distinct period during which there is an abnormally and persistently elevated, expansive, or irritable mood that last at least 4 days.|
This period of abnormal mood must be accompanied by at least three additional symptoms from a list that includes inflated self-esteem or grandiosity (nondelusional), decreased need for sleep, pressure of speech, flight of Ideas, distractibility, increased involvement in goal-directed activities or psychomotor agitation, and excessive involvement in pleasurable activities that have a high potential for painful consequences. 


DSM-IV-TR (american Psychiatric Association)",false,,,http://purl.obolibrary.org/obo/MFOMD_0000024,,,,,,,,,,,,,,,"
Is defined as a distinct period during which there is an abnormally and persistently elevated, expansive, or irritable mood that last at least 4 days.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFOMD:0000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
This period of abnormal mood must be accompanied by at least three additional symptoms from a list that includes inflated self-esteem or grandiosity (nondelusional), decreased need for sleep, pressure of speech, flight of Ideas, distractibility, increased involvement in goal-directed activities or psychomotor agitation, and excessive involvement in pleasurable activities that have a high potential for painful consequences. 


DSM-IV-TR (american Psychiatric Association)",,hypomanic episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MFOMD_0000188,dysphoria,,"Feeling of emotional and mental discomfort as a symptom of discontentment, restlessness, dissatisfaction, malaise, depression, anxiety or indifference.


http://en.wikipedia.org/wiki/Dysphoria ",false,,,http://purl.obolibrary.org/obo/MFOMD_0000024,,,,,,,,,,,,,,,"Feeling of emotional and mental discomfort as a symptom of discontentment, restlessness, dissatisfaction, malaise, depression, anxiety or indifference.


http://en.wikipedia.org/wiki/Dysphoria ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFOMD:0000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dysphoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MFOMD_0000157,catatonic excitement,,"Catatonic behavior marked by agitation and seemingly pointless movement.

http://www.minddisorders.com/Br-Del/Catatonic-disorders.html",false,,,http://purl.obolibrary.org/obo/MFOMD_0000024,,,,,,,,,,,,,,,"Catatonic behavior marked by agitation and seemingly pointless movement.

http://www.minddisorders.com/Br-Del/Catatonic-disorders.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFOMD:0000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,catatonic excitement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
