Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,http://cbmi.med.harvard.edu/asdphenotype#question_id,http://data.bioontology.org/metadata/prefixIRI,http://www.w3.org/2004/02/skos/core#definition
http://cbmi.med.harvard.edu/asdphenotype#Class_263,Engagement in Social Activities,,Participating in informal or casual gatherings or groups with others who have common interests. ,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_54,,asd:Class_263,Participating in informal or casual gatherings or groups with others who have common interests. 
http://cbmi.med.harvard.edu/asdphenotype#Class_629,Dietary Supplements,,"Products in capsule, tablet or liquid form that provide essential nutrients, such as a vitamin, an essential mineral, a protein, an herb, or similar nutritional substance.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_148,,asd:Class_629,"Products in capsule, tablet or liquid form that provide essential nutrients, such as a vitamin, an essential mineral, a protein, an herb, or similar nutritional substance."
http://cbmi.med.harvard.edu/asdphenotype#Class_153,Social Competence,,"The ability to function in social situations. Children and adults with autism spectrum disorder demonstrate some delays, deficits, or atypical characteristics in the frequency, type, and quality of social interactions and social relationships with other individuals. Research suggests that differences in social development characterize children with autism spectrum disorder from the earliest months, and that delays, deficits, or atypical characteristics in this domain may be a ""core feature"" of autism spectrum disorder.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_301,,asd:Class_153,"The ability to function in social situations. Children and adults with autism spectrum disorder demonstrate some delays, deficits, or atypical characteristics in the frequency, type, and quality of social interactions and social relationships with other individuals. Research suggests that differences in social development characterize children with autism spectrum disorder from the earliest months, and that delays, deficits, or atypical characteristics in this domain may be a ""core feature"" of autism spectrum disorder."
http://cbmi.med.harvard.edu/asdphenotype#Class_262,Non-Verbal Communication,,"Transmission of emotions, ideas, and attitudes between individuals in ways other than the spoken language.  ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_156,,asd:Class_262,"Transmission of emotions, ideas, and attitudes between individuals in ways other than the spoken language.  "
http://cbmi.med.harvard.edu/asdphenotype#Class_123,Unusual Sensory Interests,,"Atypical degree of interest in sensory stimuli, such as flashing lights, textures, or sounds.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_235,,asd:Class_123,"Atypical degree of interest in sensory stimuli, such as flashing lights, textures, or sounds."
http://cbmi.med.harvard.edu/asdphenotype#Class_6,Restricted and Repetitive Behavior,,"Atypical behavior that involves both display of unusual or intense interests, and atypical movements such as hand flapping, finger movements, rocking or twirling.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_166,,asd:Class_6,"Atypical behavior that involves both display of unusual or intense interests, and atypical movements such as hand flapping, finger movements, rocking or twirling."
http://cbmi.med.harvard.edu/asdphenotype#Class_207,Disobedience,,"Intentionally violating rules, commands or prohibitions.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_42,,asd:Class_207,"Intentionally violating rules, commands or prohibitions."
http://cbmi.med.harvard.edu/asdphenotype#Class_365,Comorbidities,,The presence of co-existing or additional diseases with reference to an initial diagnosis.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_154,,asd:Class_365,The presence of co-existing or additional diseases with reference to an initial diagnosis.
http://cbmi.med.harvard.edu/asdphenotype#Class_152,Personal Traits,,"The distinguishing qualities, or characteristics, belonging to an individual. The qualities that have been shown to be important for the autism spectrum disorder phenotype include, for example, language and other cognitive abilities, restricted, repetitive and stereotyped behaviors, aspects of executive functioning, and a range of emotional traits.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_301,,asd:Class_152,"The distinguishing qualities, or characteristics, belonging to an individual. The qualities that have been shown to be important for the autism spectrum disorder phenotype include, for example, language and other cognitive abilities, restricted, repetitive and stereotyped behaviors, aspects of executive functioning, and a range of emotional traits."
http://cbmi.med.harvard.edu/asdphenotype#Class_394,Thyroid Diseases,,Pathological processes involving the thyroid gland.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_393,,asd:Class_394,Pathological processes involving the thyroid gland.
http://cbmi.med.harvard.edu/asdphenotype#Class_206,Sleeping Problems,,Disturbances of usual sleep patterns or behaviors. ,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_665,,asd:Class_206,Disturbances of usual sleep patterns or behaviors. 
http://cbmi.med.harvard.edu/asdphenotype#Class_56,Toileting,,Planning and carrying out the appropriate elimination of human waste and cleaning oneself afterwards.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_174,,asd:Class_56,Planning and carrying out the appropriate elimination of human waste and cleaning oneself afterwards.
http://cbmi.med.harvard.edu/asdphenotype#Class_545,Regression of General Skills,,Loss or decline of abilities or skills that have already been learned.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_538,,asd:Class_545,Loss or decline of abilities or skills that have already been learned.
http://cbmi.med.harvard.edu/asdphenotype#Class_189,Development or Regression of Language Skills,,The acquisition or loss of the ability to communicate using language.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_156,,asd:Class_189,The acquisition or loss of the ability to communicate using language.
http://cbmi.med.harvard.edu/asdphenotype#Class_406,Complaints and Indications,,Symptoms or features that signal the presence of a disease or condition. ,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_154,,asd:Class_406,Symptoms or features that signal the presence of a disease or condition. 
http://cbmi.med.harvard.edu/asdphenotype#Class_519,Epilepsy,,"A disorder characterized by recurrent episodes of paroxysmal brain dysfunction due to a sudden, disorderly, and excessive neuronal discharge. Epilepsy classification systems are generally based upon: (1) clinical features of the seizure episodes, (2) etiology, (3) anatomic site of seizure origin, (4) tendency to spread to other structures in the brain, and (5) temporal patterns. ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_517,,asd:Class_519,"A disorder characterized by recurrent episodes of paroxysmal brain dysfunction due to a sudden, disorderly, and excessive neuronal discharge. Epilepsy classification systems are generally based upon: (1) clinical features of the seizure episodes, (2) etiology, (3) anatomic site of seizure origin, (4) tendency to spread to other structures in the brain, and (5) temporal patterns. "
http://cbmi.med.harvard.edu/asdphenotype#Class_188,Ability to Convey Appropriate Level of Detail,,"The ability to recognize and express the appropriate amount of information required during conversation on a given topic, such as sharing details that will interest another without including unnecessary information.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_253,,asd:Class_188,"The ability to recognize and express the appropriate amount of information required during conversation on a given topic, such as sharing details that will interest another without including unnecessary information."
http://cbmi.med.harvard.edu/asdphenotype#Class_32,Fine Motor Skills,,"The small movements of the hands, wrists, fingers, feet, toes, lips, and tongue. ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_753,,asd:Class_32,"The small movements of the hands, wrists, fingers, feet, toes, lips, and tongue. "
http://cbmi.med.harvard.edu/asdphenotype#Class_460,Post-Traumatic Stress Disorders,,"A class of traumatic stress disorders with symptoms that last more than one month. There are various forms of post-traumatic stress disorder, depending on the time of onset and the duration of these stress symptoms. In the acute form, the duration of the symptoms is between 1 to 3 months. In the chronic form, symptoms last more than 3 months. With delayed onset, symptoms develop more than 6 months after the traumatic event.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_457,,asd:Class_460,"A class of traumatic stress disorders with symptoms that last more than one month. There are various forms of post-traumatic stress disorder, depending on the time of onset and the duration of these stress symptoms. In the acute form, the duration of the symptoms is between 1 to 3 months. In the chronic form, symptoms last more than 3 months. With delayed onset, symptoms develop more than 6 months after the traumatic event."
http://cbmi.med.harvard.edu/asdphenotype#Class_1,Problem Solving Ability,,"Finding solutions to questions or situations by identifying and analyzing issues, developing options and solutions, evaluating potential effects of solutions, and executing a chosen solution.  ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_8,,asd:Class_1,"Finding solutions to questions or situations by identifying and analyzing issues, developing options and solutions, evaluating potential effects of solutions, and executing a chosen solution.  "
http://cbmi.med.harvard.edu/asdphenotype#Class_464,Attention Deficit Disorder with Hyperactivity,,"A behavior disorder originating in childhood in which the essential features are signs of developmentally inappropriate inattention, impulsivity, and hyperactivity. ",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_455,,asd:Class_464,"A behavior disorder originating in childhood in which the essential features are signs of developmentally inappropriate inattention, impulsivity, and hyperactivity. "
http://cbmi.med.harvard.edu/asdphenotype#Class_304,Ability to Converse in Social Settings,,"The ability to participate in and contribute to friendly and casual conversations with others in a contextually and socially appropriate manner, including asking questions relevant to the conversational topic.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_15,,asd:Class_304,"The ability to participate in and contribute to friendly and casual conversations with others in a contextually and socially appropriate manner, including asking questions relevant to the conversational topic."
http://cbmi.med.harvard.edu/asdphenotype#Class_22,Idiosyncratic and Routinized Speech,,"Unusual speech, including formulaic speech, overreliance on a restricted range of expressions, echolalia, and idiosyncratic sound-meaning associations.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_156,,asd:Class_22,"Unusual speech, including formulaic speech, overreliance on a restricted range of expressions, echolalia, and idiosyncratic sound-meaning associations."
http://cbmi.med.harvard.edu/asdphenotype#Class_547,Social Dependence on Others,,"Requiring a high degree of attention from others, including being unable to act appropriately when left alone by caregiver.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_67,,asd:Class_547,"Requiring a high degree of attention from others, including being unable to act appropriately when left alone by caregiver."
http://cbmi.med.harvard.edu/asdphenotype#Class_28,Keeps to Self,,Generally remaining isolated; avoiding interactions; preferring to be alone rather than with others.,false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_67,,asd:Class_28,Generally remaining isolated; avoiding interactions; preferring to be alone rather than with others.
http://cbmi.med.harvard.edu/asdphenotype#Class_517,Central Nervous System Diseases,,"Diseases of any component of the brain (including the cerebral hemispheres, diencephalon, brain stem, and cerebellum) or the spinal cord.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_216,,asd:Class_517,"Diseases of any component of the brain (including the cerebral hemispheres, diencephalon, brain stem, and cerebellum) or the spinal cord."
http://cbmi.med.harvard.edu/asdphenotype#Class_121,Emotional Outbursts,,"An extreme, violent display of emotion, often in response to frustration, including temper tantrums.",false,,,http://cbmi.med.harvard.edu/asdphenotype#Class_96,,asd:Class_121,"An extreme, violent display of emotion, often in response to frustration, including temper tantrums."
