Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has_alternative_id,has_exact_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,http://data.bioontology.org/metadata/prefixIRI,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,part_of
http://purl.obolibrary.org/obo/SYMP_0000121,rhinitis,,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000388,,,,,,symptoms,,,,,,,,,,,SYMP:0000121,,doid/symp duplicate,rhinitis,,SYMP:0000121,
http://purl.obolibrary.org/obo/SYMP_0000231,bradycardia,,Bradycardia is a cardiovascular system symptom consisting of a relatively slow heart action whether physiological or pathological.,false,,,http://purl.obolibrary.org/obo/SYMP_0000287,,Bradycardia is a cardiovascular system symptom consisting of a relatively slow heart action whether physiological or pathological.,,,,symptoms,,,,,,,,,,,SYMP:0000231,,,bradycardia,,SYMP:0000231,
http://purl.obolibrary.org/obo/SYMP_0000701,nasal discharge,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000388,,,,,,symptoms,,,,,,,,,,,SYMP:0000701,,,nasal discharge,,SYMP:0000701,
http://purl.obolibrary.org/obo/SYMP_0000787,periumbilic pelvic mass,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000772,,,,,,symptoms,,,,,,,,,,,SYMP:0000787,,,periumbilic pelvic mass,,SYMP:0000787,
http://purl.obolibrary.org/obo/SYMP_0000897,ventricular bradycardia,idioventricular rhythm|ventricular escape rhythm,"A bradycardia associated with the generation of impules in the ventricles when impules from the atria fail to reach them, characterized by an electrocardiogram showing a heart rate below 50 BPM and a broad QRS complex.",false,,,http://purl.obolibrary.org/obo/SYMP_0000231,,"A bradycardia associated with the generation of impules in the ventricles when impules from the atria fail to reach them, characterized by an electrocardiogram showing a heart rate below 50 BPM and a broad QRS complex.",,idioventricular rhythm|ventricular escape rhythm,,symptoms,,,,,,,,,,,SYMP:0000897,,,ventricular bradycardia,,SYMP:0000897,
http://purl.obolibrary.org/obo/SYMP_0000093,muscle cramp,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000183,,,,,,symptoms,,,,,,,,,,,SYMP:0000093,,,muscle cramp,,SYMP:0000093,
http://purl.obolibrary.org/obo/SYMP_0000657,ischemic necrosis of jejunum,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000725,,,,,,symptoms,,,,,,,,,,,SYMP:0000657,,,ischemic necrosis of jejunum,,SYMP:0000657,
http://purl.obolibrary.org/obo/SYMP_0000547,right upper quadrant abdominal pain,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000457,SyOID:18659|UMLS_CUI:C0235299|UMLS_ICD9CM_2005_AUI:A0637137|ICD9CM_2005:789.01,,,,,symptoms,,,,,,,,,,,SYMP:0000547,,,right upper quadrant abdominal pain,,SYMP:0000547,
http://purl.obolibrary.org/obo/SYMP_0000470,left upper quadrant abdominal rigidity,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000454,SyOID:12284|UMLS_ICD9CM_2005_AUI:A0637144|UMLS_CUI:C0375566|ICD9CM_2005:789.42,,,,,symptoms,,,,,,,,,,,SYMP:0000470,,,left upper quadrant abdominal rigidity,,SYMP:0000470,
http://purl.obolibrary.org/obo/SYMP_0000580,dysfunctions associated with sleep stages,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000566,UMLS_CUI:C0013373|ICD9CM_2005:780.56|SyOID:5378|UMLS_ICD9CM_2005_AUI:A0243741,,,,,symptoms,,,,,,,,,,,SYMP:0000580,,,dysfunctions associated with sleep stages,,SYMP:0000580,
http://purl.obolibrary.org/obo/SYMP_0000690,cranial nerve palsies,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,,,,,symptoms,,,,,,,,,,,SYMP:0000690,,,cranial nerve palsies,,SYMP:0000690,
http://purl.obolibrary.org/obo/SYMP_0000108,portal hepatitis,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000108,,,portal hepatitis,true,SYMP:0000108,
http://purl.obolibrary.org/obo/SYMP_0000461,abdominal symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000462,SyOID:12097|UMLS_CUI:C0159065|UMLS_ICD9CM_2005_AUI:A0284268|UMLS_ICD9CM_2005_AUI:A0284267|ICD9CM_2005:789.9|ICD9CM_2005:789,,,,,symptoms,,,,,,,,,,,SYMP:0000461,,,abdominal symptom,,SYMP:0000461,
http://purl.obolibrary.org/obo/SYMP_0000571,insomnia,agrypnia,Insomnia is a sleep disturbance characterized by prolonged and usually abnormal inability to obtain adequate sleep.,false,,,http://purl.obolibrary.org/obo/SYMP_0000566,UMLS_CUI:C0029645|ICD9CM_2005:780.52|SyOID:3766|UMLS_ICD9CM_2005_AUI:A0243733,Insomnia is a sleep disturbance characterized by prolonged and usually abnormal inability to obtain adequate sleep.,,agrypnia,,symptoms,,,,,,,,,,,SYMP:0000571,,,insomnia,,SYMP:0000571,
http://purl.obolibrary.org/obo/SYMP_0000314,keratitis,inflammation of the cornea of the eye|corneitis,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000239,,,,inflammation of the cornea of the eye|corneitis,,symptoms,,,,,,,,,,,SYMP:0000314,,doid/symp duplicate,keratitis,,SYMP:0000314,
http://purl.obolibrary.org/obo/SYMP_0000111,proliferative skin lesions,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000111,,,proliferative skin lesions,true,SYMP:0000111,
http://purl.obolibrary.org/obo/SYMP_0000204,obsolete acute suppurative lesions,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000204,,,obsolete acute suppurative lesions,true,SYMP:0000204,
http://purl.obolibrary.org/obo/SYMP_0000221,absence of knee jerk reflex,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000220,,,,,,symptoms,,,,,,,,,,,SYMP:0000221,,,absence of knee jerk reflex,,SYMP:0000221,
http://purl.obolibrary.org/obo/SYMP_0000331,muscles ache,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000099,,,,,,symptoms,,,,,,,,,,,SYMP:0000331,,,muscles ache,,SYMP:0000331,
http://purl.obolibrary.org/obo/SYMP_0000801,left lower quadrant abdominal mass,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000798,,,,,,symptoms,,,,,,,,,,,SYMP:0000801,,,left lower quadrant abdominal mass,,SYMP:0000801,
http://purl.obolibrary.org/obo/SYMP_0000083,lymphangitis,,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0019141,,,,,,symptoms,,,,,,,,,,,SYMP:0000083,,doid/symp duplicate,lymphangitis,,SYMP:0000083,
http://purl.obolibrary.org/obo/SYMP_0000887,Pel-Epstein fever,,Pel-Epstein fever is a fever that is associated with Hodgkin's lymphoma where the fever alternates weekly from high to low.,false,,,http://purl.obolibrary.org/obo/SYMP_0000613,,Pel-Epstein fever is a fever that is associated with Hodgkin's lymphoma where the fever alternates weekly from high to low.,,,,symptoms,,,,,,,lschriml,2010-10-15T11:40:07Z,,,SYMP:0000887,,,Pel-Epstein fever,,SYMP:0000887,
http://purl.obolibrary.org/obo/SYMP_0000553,neurologic neglect syndrome,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000480,UMLS_CUI:C0840927|ICD9CM_2005:781.8|SyOID:18944|UMLS_ICD9CM_2005_AUI:A0752424,,,,,symptoms,,,,,,,,,,,SYMP:0000553,,,neurologic neglect syndrome,,SYMP:0000553,
http://purl.obolibrary.org/obo/SYMP_0000680,acute weight loss,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000476,,,,,,symptoms,,,,,,,,,,,SYMP:0000680,,,acute weight loss,,SYMP:0000680,
http://purl.obolibrary.org/obo/SYMP_0000208,anemia,anaemia,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,anaemia,,symptoms,,,,,,,,,,,SYMP:0000208,,doid/symp duplicate,anemia,,SYMP:0000208,
http://purl.obolibrary.org/obo/SYMP_0000318,loss of balance,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000410,,,,,,symptoms,,,,,,,,,,,SYMP:0000318,,,loss of balance,,SYMP:0000318,
http://purl.obolibrary.org/obo/SYMP_0000091,mild encephalitis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000090,,,,,,symptoms,,,,,,,,,,,SYMP:0000091,,,mild encephalitis,,SYMP:0000091,
http://purl.obolibrary.org/obo/SYMP_0000074,lesions in swim bladder,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000514,,,,,,symptoms,,,,,,,,,,,SYMP:0000074,,,lesions in swim bladder,,SYMP:0000074,
http://purl.obolibrary.org/obo/SYMP_0000805,periumbilic abdominal mass,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000798,,,,,,symptoms,,,,,,,,,,,SYMP:0000805,,,periumbilic abdominal mass,,SYMP:0000805,
http://purl.obolibrary.org/obo/SYMP_0000451,septic shock,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000450,SyOID:10220|ICD9CM_2005:785.52|UMLS_CUI:C0036983|UMLS_ICD9CM_2005_AUI:A2797434,,,,,symptoms,,,,,,,,,,,SYMP:0000451,,,septic shock,,SYMP:0000451,
http://purl.obolibrary.org/obo/SYMP_0000561,multiple sites abdominal pain,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000457,ICD9CM_2005:789.09|SyOID:2879|UMLS_ICD9CM_2005_AUI:A0637134|UMLS_CUI:C0375555,,,,,symptoms,,,,,,,,,,,SYMP:0000561,,,multiple sites abdominal pain,,SYMP:0000561,
http://purl.obolibrary.org/obo/SYMP_0000671,sudden onset of fever,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000613,,,,,,symptoms,,,,,,,,,,,SYMP:0000671,,,sudden onset of fever,,SYMP:0000671,
http://purl.obolibrary.org/obo/SYMP_0019143,coagulopathy,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,symptoms,,,,,,,,,,,SYMP:0019143,,,coagulopathy,,SYMP:0019143,
http://purl.obolibrary.org/obo/SYMP_0000304,impaired coordination,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000079,,,,,,symptoms,,,,,,,,,,,SYMP:0000304,,,impaired coordination,,SYMP:0000304,
http://purl.obolibrary.org/obo/SYMP_0000448,epistaxis,nosebleed,A nose symptom that involves a is loss of blood from the tissue lining the nose.,false,,,http://purl.obolibrary.org/obo/SYMP_0000388,SyOID:10057|UMLS_ICD9CM_2005_AUI:A0055387|UMLS_CUI:C0014591|ICD9CM_2005:784.7,A nose symptom that involves a is loss of blood from the tissue lining the nose.,,nosebleed,,symptoms,,,,,,,,,,,SYMP:0000448,,,epistaxis,,SYMP:0000448,
http://purl.obolibrary.org/obo/SYMP_0000465,failure to thrive,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000464,SyOID:12251|UMLS_CUI:C0015544|UMLS_ICD9CM_2005_AUI:A0700791|ICD9CM_2005:783.41,,,,,symptoms,,,,,,,,,,,SYMP:0000465,,,failure to thrive,,SYMP:0000465,
http://purl.obolibrary.org/obo/SYMP_0000135,skin papules,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000135,,,skin papules,true,SYMP:0000135,
http://purl.obolibrary.org/obo/SYMP_0000118,rales,crepitations|crackles,"Rales is a abnormal chest sound characterized by the clicking, rattling, or crackling noises heard on auscultation of (listening to) the lung with a stethoscope during inhalation. The sounds are caused by the ""popping open"" of small airways and alveoli collapsed by fluid, exudate, or lack of aeration during expiration. The word ""rales"" derives from the French word rale meaning ""rattle"". Rales can be heard in patients with pneumonia, atelectasis, pulmonary fibrosis, acute bronchitis, or bronchiectasis. Pulmonary edema secondary to left-sided congestive heart failure can also cause rales.",false,,,http://purl.obolibrary.org/obo/SYMP_0000587,,"Rales is a abnormal chest sound characterized by the clicking, rattling, or crackling noises heard on auscultation of (listening to) the lung with a stethoscope during inhalation. The sounds are caused by the ""popping open"" of small airways and alveoli collapsed by fluid, exudate, or lack of aeration during expiration. The word ""rales"" derives from the French word rale meaning ""rattle"". Rales can be heard in patients with pneumonia, atelectasis, pulmonary fibrosis, acute bronchitis, or bronchiectasis. Pulmonary edema secondary to left-sided congestive heart failure can also cause rales.",,crepitations|crackles,,symptoms,,,,,,,,,,,SYMP:0000118,,,rales,,SYMP:0000118,
http://purl.obolibrary.org/obo/SYMP_0000245,decreased appetite,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000244,,,,,,symptoms,,,,,,,,,,,SYMP:0000245,,,decreased appetite,,SYMP:0000245,
http://purl.obolibrary.org/obo/SYMP_0000228,hemorrhagic diarrhea,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000570,,,,,,symptoms,,,,,,,,,,,SYMP:0000228,,,hemorrhagic diarrhea,,SYMP:0000228,
http://purl.obolibrary.org/obo/SYMP_0000338,nystagmus,rapid involuntary rhythmic eye movement,,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,,,rapid involuntary rhythmic eye movement,,symptoms,,,,,,,,,,,SYMP:0000338,,,nystagmus,,SYMP:0000338,
http://purl.obolibrary.org/obo/SYMP_0000355,poor feeding,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000522,,,,,,symptoms,,,,,,,,,,,SYMP:0000355,,,poor feeding,,SYMP:0000355,
http://purl.obolibrary.org/obo/SYMP_0000732,sudden ataxis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000005,,,,,,symptoms,,,,,,,,,,,SYMP:0000732,,,sudden ataxis,,SYMP:0000732,
http://purl.obolibrary.org/obo/SYMP_0000715,skin desquamation,,A skin and integumentary tissue symptom characterized by the peeling off of skin in the form of scales.,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,A skin and integumentary tissue symptom characterized by the peeling off of skin in the form of scales.,,,,symptoms,,,,,,,,,,,SYMP:0000715,,,skin desquamation,,SYMP:0000715,
http://purl.obolibrary.org/obo/SYMP_0000842,active hyperemia,,Active hyperemia is a hyperemia occuring due to the dilation of arteriolar smooth muscle to increase blood flow in response to an increase in metabolism.,false,,,http://purl.obolibrary.org/obo/SYMP_0000299,,Active hyperemia is a hyperemia occuring due to the dilation of arteriolar smooth muscle to increase blood flow in response to an increase in metabolism.,,,,symptoms,,,,,,,,,,,SYMP:0000842,,,active hyperemia,,SYMP:0000842,
http://purl.obolibrary.org/obo/SYMP_0000825,paroxysmal tachycardia,,Paroxysmal tachycardia is a tachycardia that begins and ends abruptly and that is initiated by a premature supraventricular beat originating in the atrium or in the atrioventricular node or bundle of His or by a premature ventricular beat.,false,,,http://purl.obolibrary.org/obo/SYMP_0000529,,Paroxysmal tachycardia is a tachycardia that begins and ends abruptly and that is initiated by a premature supraventricular beat originating in the atrium or in the atrioventricular node or bundle of His or by a premature ventricular beat.,,,,symptoms,,,,,,,,,,,SYMP:0000825,,,paroxysmal tachycardia,,SYMP:0000825,
http://purl.obolibrary.org/obo/SYMP_0000214,anomia,amnestic aphasia|inability to name objects|nominal aphasia|amnesic aphasia|anomic aphasia,Anomia is a aphasia characterized by a severe problem with recalling words or names.,false,,,http://purl.obolibrary.org/obo/SYMP_0000508,,Anomia is a aphasia characterized by a severe problem with recalling words or names.,,amnestic aphasia|inability to name objects|nominal aphasia|amnesic aphasia|anomic aphasia,,symptoms,,,,,,,,,,,SYMP:0000214,,,anomia,,SYMP:0000214,
http://purl.obolibrary.org/obo/SYMP_0000341,ophthalmoplegia,eye movement paralysis|extraocular muscle paralysis,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000030,,,,eye movement paralysis|extraocular muscle paralysis,,symptoms,,,,,,,,,,,SYMP:0000341,,doid/symp duplicate,ophthalmoplegia,,SYMP:0000341,
http://purl.obolibrary.org/obo/SYMP_0000324,bronchitis,,Bronchitis is a respiratory system and chest symptom characterized by an acute or chronic inflammation of the bronchial tubes.|doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000514,,Bronchitis is a respiratory system and chest symptom characterized by an acute or chronic inflammation of the bronchial tubes.,,,,symptoms,,,,,,,,,,,SYMP:0000324,,doid/symp duplicate,bronchitis,,SYMP:0000324,
http://purl.obolibrary.org/obo/SYMP_0000811,left upper quadrant abdominal lump,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000799,,,,,,symptoms,,,,,,,,,,,SYMP:0000811,,,left upper quadrant abdominal lump,,SYMP:0000811,
http://purl.obolibrary.org/obo/SYMP_0000218,poor enunciation,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000508,,,,,,symptoms,,,,,,,,,,,SYMP:0000218,,,poor enunciation,,SYMP:0000218,
http://purl.obolibrary.org/obo/SYMP_0000235,colic,,Coilc is a pain characterized by the condition marked by recurrent episodes of prolonged and uncontrollable crying and irritability in an otherwise healthy infant that is of unknown cause and usually subsides after three to four months of age.,false,,,http://purl.obolibrary.org/obo/SYMP_0000099,,Coilc is a pain characterized by the condition marked by recurrent episodes of prolonged and uncontrollable crying and irritability in an otherwise healthy infant that is of unknown cause and usually subsides after three to four months of age.,,,,symptoms,,,,,,,,,,,SYMP:0000235,,,colic,,SYMP:0000235,
http://purl.obolibrary.org/obo/SYMP_0000345,panting respiration,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000598,,,,,,symptoms,,,,,,,,,,,SYMP:0000345,,,panting respiration,,SYMP:0000345,
http://purl.obolibrary.org/obo/SYMP_0000328,mild tetanic convulsion,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000327,,,,,,symptoms,,,,,,,,,,,SYMP:0000328,,,mild tetanic convulsion,,SYMP:0000328,
http://purl.obolibrary.org/obo/SYMP_0000832,neuropathic pain,,"Neuropathic pain is a pain experienced by cancer patients caused by radiotherapy or chemotherapy damage to nerves, when cancer invades or compresses nerves, or when, during cancer treatment. This type of pain is typically described as burning, electrical, or strange feeling.",false,,,http://purl.obolibrary.org/obo/SYMP_0000099,,"Neuropathic pain is a pain experienced by cancer patients caused by radiotherapy or chemotherapy damage to nerves, when cancer invades or compresses nerves, or when, during cancer treatment. This type of pain is typically described as burning, electrical, or strange feeling.",,,,symptoms,,,,,,,,,,,SYMP:0000832,,,neuropathic pain,,SYMP:0000832,
http://purl.obolibrary.org/obo/SYMP_0000815,left lower quadrant abdominal lump,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000799,,,,,,symptoms,,,,,,,,,,,SYMP:0000815,,,left lower quadrant abdominal lump,,SYMP:0000815,
http://purl.obolibrary.org/obo/SYMP_0000705,expressive aphasia,Broca's aphasia|agrammatic aphasia,"Expressive aphasia is a aphasia caused by damage to or developmental issues in anterior regions of the brain, including (but not limited to) the left inferior frontal region known as Broca's area. Sufferers of this form of aphasia exhibit the common problem of agrammatism. For them, speech is difficult to initiate, non-fluent, labored, and halting.",false,,,http://purl.obolibrary.org/obo/SYMP_0000508,,"Expressive aphasia is a aphasia caused by damage to or developmental issues in anterior regions of the brain, including (but not limited to) the left inferior frontal region known as Broca's area. Sufferers of this form of aphasia exhibit the common problem of agrammatism. For them, speech is difficult to initiate, non-fluent, labored, and halting.",,Broca's aphasia|agrammatic aphasia,,symptoms,,,,,,,,,,,SYMP:0000705,,,expressive aphasia,,SYMP:0000705,
http://purl.obolibrary.org/obo/SYMP_0000084,lymphoblastoma,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019141,,,,,,symptoms,,,,,,,,,,,SYMP:0000084,,,lymphoblastoma,,SYMP:0000084,
http://purl.obolibrary.org/obo/SYMP_0000681,aggressive behavior,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019182,,,,,,symptoms,,,,,,,,,,,SYMP:0000681,,,aggressive behavior,,SYMP:0000681,
http://purl.obolibrary.org/obo/SYMP_0000109,mouth papules,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000386,,,,,,symptoms,,,,,,,,,,,SYMP:0000109,,,mouth papules,,SYMP:0000109,
http://purl.obolibrary.org/obo/SYMP_0000126,self-limiting liver inflammation,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000126,,,self-limiting liver inflammation,true,SYMP:0000126,
http://purl.obolibrary.org/obo/SYMP_0019153,dyspnea,shortness of breath|breathing difficulty|breathlessness|labored respiration|difficulty breathing,Dyspnea is a respiratory abnormality characterized by difficult or labored respiration.,false,,,http://purl.obolibrary.org/obo/SYMP_0000598,,Dyspnea is a respiratory abnormality characterized by difficult or labored respiration.,,shortness of breath|breathing difficulty|breathlessness|labored respiration|difficulty breathing,,symptoms,,,,,,,,,,,SYMP:0019153,,,dyspnea,,SYMP:0019153,
http://purl.obolibrary.org/obo/SYMP_0019170,osteomyelitis,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0019170,,,osteomyelitis,true,SYMP:0019170,
http://purl.obolibrary.org/obo/SYMP_0000706,facial weakness,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000387,,,,,,symptoms,,,,,,,,,,,SYMP:0000706,,,facial weakness,,SYMP:0000706,
http://purl.obolibrary.org/obo/SYMP_0000723,multiple abscesses,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000672,,,,,,symptoms,,,,,,,,,,,SYMP:0000723,,,multiple abscesses,,SYMP:0000723,
http://purl.obolibrary.org/obo/SYMP_0000098,nephritis,,"Nephritis is a urinary system symptom characterized by the acute or chronic inflammation of the kidney affecting the structure (as of the glomerulus or parenchyma) and caused by infection, a degenerative process, or vascular disease.|doid/symp duplicate",false,,,http://purl.obolibrary.org/obo/SYMP_0000486,,"Nephritis is a urinary system symptom characterized by the acute or chronic inflammation of the kidney affecting the structure (as of the glomerulus or parenchyma) and caused by infection, a degenerative process, or vascular disease.",,,,symptoms,,,,,,,,,,,SYMP:0000098,,doid/symp duplicate,nephritis,,SYMP:0000098,
http://purl.obolibrary.org/obo/SYMP_0000585,sleep related movement disorder,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000566,SyOID:5383|ICD9CM_2005:780.58|UMLS_CUI:C1455873|UMLS_ICD9CM_2005_AUI:A6995224,,,,,symptoms,,,,,,,,,,,SYMP:0000585,,,sleep related movement disorder,,SYMP:0000585,
http://purl.obolibrary.org/obo/SYMP_0000695,decreased milk production,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000473,,,,,,symptoms,,,,,,,,,,,SYMP:0000695,,,decreased milk production,,SYMP:0000695,
http://purl.obolibrary.org/obo/SYMP_0000475,underweight,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000474,UMLS_ICD9CM_2005_AUI:A0468826|UMLS_CUI:C0041667|SyOID:12483|ICD9CM_2005:783.22,,,,,symptoms,,,,,,,,,,,SYMP:0000475,,,underweight,,SYMP:0000475,
http://purl.obolibrary.org/obo/SYMP_0000492,urinary incontinence,incontinence,Urinary incontinence is a urinary system symptom characterized by the an inability of the body to control the evacuative functions.,false,,,http://purl.obolibrary.org/obo/SYMP_0000486,ICD9CM_2005:788.30|UMLS_ICD9CM_2005_AUI:A0814766|UMLS_CUI:C0042024|UMLS_ICD9CM_2005_AUI:A6994675|SyOID:5372|ICD9CM_2005:788.3,Urinary incontinence is a urinary system symptom characterized by the an inability of the body to control the evacuative functions.,,incontinence,,symptoms,,,,,,,,,,,SYMP:0000492,,,urinary incontinence,,SYMP:0000492,
http://purl.obolibrary.org/obo/SYMP_0019161,muscle pain,myalgia,Muscle pain is a pain characterized by pain in one or more muscles.,false,,,http://purl.obolibrary.org/obo/SYMP_0000099,,Muscle pain is a pain characterized by pain in one or more muscles.,SYMP:0000626,myalgia,,symptoms,,,,,,,,,,,SYMP:0019161,,,muscle pain,,SYMP:0019161,
http://purl.obolibrary.org/obo/SYMP_0019144,microangiopathy,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,symptoms,,,,,,,,,,,SYMP:0019144,,,microangiopathy,,SYMP:0019144,
http://purl.obolibrary.org/obo/SYMP_0000576,chest pain,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000099,SyOID:4705|UMLS_ICD9CM_2005_AUI:A0243830|ICD9CM_2005:786.50|ICD9CM_2005:786.5|UMLS_ICD9CM_2005_AUI:A0400627|UMLS_CUI:C0008031,,,,,symptoms,,,,,,,,,,,SYMP:0000576,,,chest pain,,SYMP:0000576,
http://purl.obolibrary.org/obo/SYMP_0000593,gangrene,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000528,UMLS_CUI:C0017086|SyOID:6712|ICD9CM_2005:785.4|UMLS_ICD9CM_2005_AUI:A0061978,,,,,symptoms,,,,,,,,,,,SYMP:0000593,,,gangrene,,SYMP:0000593,
http://purl.obolibrary.org/obo/SYMP_0000466,delayed milestones,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000464,SyOID:12252|UMLS_ICD9CM_2005_AUI:A1594577|UMLS_CUI:C0476241|ICD9CM_2005:783.42,,,,,symptoms,,,,,,,,,,,SYMP:0000466,,,delayed milestones,,SYMP:0000466,
http://purl.obolibrary.org/obo/SYMP_0000483,left lower quadrant abdominal tenderness,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000484,UMLS_CUI:C0238565|SyOID:12887|UMLS_ICD9CM_2005_AUI:A0637155|ICD9CM_2005:789.64,,,,,symptoms,,,,,,,,,,,SYMP:0000483,,,left lower quadrant abdominal tenderness,,SYMP:0000483,
http://purl.obolibrary.org/obo/SYMP_0000116,prostration,,Prostration is a general symptom characterized by complete physical or mental exhaustion.,false,,,http://purl.obolibrary.org/obo/SYMP_0000567,,Prostration is a general symptom characterized by complete physical or mental exhaustion.,,,,symptoms,,,,,,,,,,,SYMP:0000116,,,prostration,,SYMP:0000116,
http://purl.obolibrary.org/obo/SYMP_0000209,ischemia,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,symptoms,,,,,,,,,,,SYMP:0000209,,,ischemia,,SYMP:0000209,
http://purl.obolibrary.org/obo/SYMP_0000226,atrial fibrillation,auricular fibrillation|a-fib|AF,A cardiac fibrillation consisting of a very rapid uncoordinated contractions of the atria of the heart resulting in a lack of synchronism between heartbeat and pulse beat.|doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000898,,A cardiac fibrillation consisting of a very rapid uncoordinated contractions of the atria of the heart resulting in a lack of synchronism between heartbeat and pulse beat.,,auricular fibrillation|a-fib|AF,,symptoms,,,,,,,,,,,SYMP:0000226,,doid/symp duplicate,atrial fibrillation,,SYMP:0000226,
http://purl.obolibrary.org/obo/SYMP_0000319,loss of tendon reflex,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000249,,,,,,symptoms,,,,,,,,,,,SYMP:0000319,,,loss of tendon reflex,,SYMP:0000319,
http://purl.obolibrary.org/obo/SYMP_0000336,neurological dysfunction,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000480,,,,,,symptoms,,,,,,,,,,,SYMP:0000336,,,neurological dysfunction,,SYMP:0000336,
http://purl.obolibrary.org/obo/SYMP_0000806,right lower quadrant abdominal mass,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000798,,,,,,symptoms,,,,,,,,,,,SYMP:0000806,,,right lower quadrant abdominal mass,,SYMP:0000806,
