ID,Label,Preferred label,Synonyms
NEW18217,CHEBI,ors structure,contrast drug response
NEW18218,DISEASE,ors structure,impaired working memory
NEW18219,DISEASE,ors structure,pentylenetetrazol-induced convulsion
http://purl.obolibrary.org/obo/CHEBI_150866,CHEMICAL,gs-441524 monophosphate,"GS-441524 monophosphate|remdesivir monophosphate|[4,3-b]pyridine monophosphate|RDV-MP|[(2R,3S,4R,5R)-5-(4-aminopyrrolo[2,1-f][1,2,4]triazin-7-yl)-5-cyano-3,4-dihydroxytetrahydrofuran-2-yl]methyl dihydrogen phosphate"
http://purl.obolibrary.org/obo/CHEBI_45327,CHEMICAL,adenine arabinoside,"Vidarabine|9H-adenin-9-yl beta-D-arabinofuranoside|9-(beta-D-arabinofuranosyl)-9H-adenine|2-(6-AMINO-PURIN-9-YL)-5-HYDROXYMETHYL-TETRAHYDRO-FURAN-3,4-DIOL|9-beta-D-Arabinofuranosyladenine|Spongoadenosine|adenine arabinoside (ara-A)/kg|9-beta-D-arabinofuranosyl-9H-purin-6-amine"
NEW18220,CHEMICAL,gabapentin toxicity,gabapentin toxicity
NEW18221,CHEMICAL,tyrosine hydroxylase rate-limiting enzyme,tyrosine hydroxylase rate-limiting enzyme
NEW18222,CHEMICAL,norepinephrine biosynthesis,norepinephrine biosynthesis
NEW18223,DISEASE,norepinephrine biosynthesis,trigeminal neuropathic pain
NEW18224,CHEMICAL,capsaicin administration,Capsaicin administration
NEW18225,DISEASE,capsaicin administration,infraorbital nerve
NEW18226,CHEMICAL,capsaicin administration,beta-adrenergics
NEW18227,DISEASE,serotonin hypothesis,depression-associated memory loss
D044302,CHEMICAL,"Receptor, Serotonin, 5-HT1B","5-HT(1Dbeta) Receptor|1B Receptor, 5-Hydroxytryptamine|Receptors, 5-Hydroxytryptamine 1B|Serotonin 1Dbeta Receptor|Receptor, Serotonin 1B|5-HT1B Receptor|1B Receptors, 5-Hydroxytryptamine|Receptor, 5 Hydroxytryptamine 1B|5-HT-1B receptor|Receptor, 5-HT1Dbeta|Receptor, Serotonin 1Dbeta|Receptor, 5-HT1B|Receptor, Serotonin Type 1Dbeta|5-Hydroxytryptamine 1B Receptor|5-HT1Dbeta Receptor|5 HT1B Receptor|Receptors, Serotonin 1Dbeta|5-HT(1B) Receptor|Receptor, 5-Hydroxytryptamine 1B|5 HT1Dbeta Receptor|Serotonin 1B Receptor|Serotonin 1Dbeta Receptors|5 Hydroxytryptamine 1B Receptor|5-Hydroxytryptamine 1B Receptors|Serotonin 1D Beta Receptor|5 Hydroxytryptamine 1B Receptors"
NEW18228,CHEMICAL,5-ht-1b receptor,5-HT-1B receptors
C089750,CHEMICAL,zolmitriptan [Supplementary Concept],Zolmitriptan||Oxazolidinones|Tryptamines
NEW18229,DISEASE,associate memory loss,associated memory loss
NEW18230,DISEASE,lactobacillus family,Lactobacillus family
C040968,CHEMICAL,seglitide [Supplementary Concept],"MK-678|Peptides, Cyclic|seglitide"
NEW18231,MENTAL_HEALTH,lactobacillus family,subiculo-accumbens projection system
NEW18232,CHEBI,major carotenoid,major carotenoids
NEW18233,DISEASE,alzheimer 's multi-infarct dementia patient,Alzheimer's multi-infarct dementia patients
NEW18234,CHEMICAL,gsh/gssg ratio,GSH/GSSG ratio
NEW18235,DISEASE,recent zika fever epidemic,recent Zika fever epidemic
C418604,DISEASE,"TRIM8 protein, human [Supplementary Concept]",Carrier Proteins|Nerve Tissue Proteins|human glioblastoma
NEW18236,CHEMICAL,ozone therapy,ozone therapy
D045473,DISEASE,SARS Virus,"Severe Acute Respiratory Syndrome Virus|SARS-CoV|SARS Related Coronavirus|SARS Associated Coronavirus|Urbani SARS Associated Coronavirus|Urbani SARS-Associated Coronavirus|SARS Coronavirus|Severe acute respiratory syndrome-related coronavirus|SARS-Associated Coronavirus|Coronavirus, SARS-Related|Coronavirus, SARS|SARS|Severe acute respiratory syndrome related coronavirus|SARS-Related Coronavirus|Coronavirus, Urbani SARS-Associated|SARS-Associated Coronavirus, Urbani|Coronavirus, SARS-Associated"
NEW18237,CHEBI,unaffected obligatory carrier,unaffected obligatory carriers
D005481,DISEASE,Flurothyl,Fluorothyl||Flurotyl|Indoklon|flurothyl|hexafluorodiethyl ether
NEW18238,CHEMICAL,biperiden abuser,biperiden abusers
NEW18239,DISEASE,biperiden abuser,polytoxicomania
NEW18240,CHEMICAL,intra-articular ia hyaluronic acid injection,Intra-articular IA hyaluronic acid injections
NEW18241,DISEASE,intra-articular ia hyaluronic acid injection,TMJ osteoarthritis
NEW18242,DISEASE,intra-articular ia hyaluronic acid injection,mandibular mobility
NEW18243,MENTAL_HEALTH,cholinergic projection system,Cholinergic projection systems
NEW18244,CHEMICAL,cholinergic projection system,dopamine nonresponsive features
NEW18245,CHEBI,cholinergic projection system,targeted cholinergic drug treatment
NEW18246,CHEMICAL,cholinergic projection system,"benzene-1,4-diboronic acid|BA"
C070804,CHEMICAL,alizarin complexone [Supplementary Concept],Anthraquinones|alizarin complexone|ALC
NEW18247,CHEMICAL,cholinergic projection system,boronate ester
NEW18248,MENTAL_HEALTH,cholinergic projection system,competitive binding dissociation
NEW18249,CHEMICAL,gemfibrozil preincubation,gemfibrozil preincubation
NEW18250,DISEASE,gemfibrozil preincubation,P450 human liver microsomes
NEW18251,DISEASE,gemfibrozil preincubation,metabolic alkalosis
NEW18252,NUTRITION,gemfibrozil preincubation,low serum phosphorus concentrations
NEW18253,DISEASE,gemfibrozil preincubation,intestinal atony
D013392,CHEMICAL,Sucralfate,"Ulsanic|Ulcogant||sucralfate|Sulfate, Aluminum Sucrose|Ulcerban|Antepsin|Carafate|Basic Aluminum Sucrose Sulfate|Sucralfate|Aluminum Sucrose Sulfate"
NEW18254,CHEMICAL,mglu1 pam,mGlu1 PAM
NEW18255,DISEASE,mglu1 pam,concomitant cognitive deficits
NEW18256,MENTAL_HEALTH,mglu1 pam,cortical hyperactivity
NEW18257,DISEASE,whose 's depressive symptom,whose's depressive symptoms
NEW18258,MENTAL_HEALTH,whose 's depressive symptom,Epidemiologic Studies Depression Scale
NEW18259,CHEMICAL,whose 's depressive symptom,plasma F2-isoprostanes
NEW18260,CHEBI,whose 's depressive symptom,serum carotenoids
NEW18261,CHEMICAL,whose 's depressive symptom,subsequent F2-isoprostane
NEW18262,MENTAL_HEALTH,whose 's depressive symptom,subsequent depression
NEW18263,CHEMICAL,whose 's depressive symptom,increased F2-isoprostanes
NEW18264,CHEBI,low carotenoid,lower carotenoids
NEW18265,DISEASE,low carotenoid,Rabbit Syndrome
NEW18266,CHEBI,sigma agonist fluvoxamine,sigma agonist fluvoxamine
NEW18267,DISEASE,sigma agonist fluvoxamine,numerous movement disorders
NEW18268,CHEMICAL,sigma agonist fluvoxamine,intracellular magnesium
NEW18269,CHEMICAL,standard antidepressant,sucrose intake
NEW18270,CHEMICAL,"unlabelled 1,25(oh)2d3","unlabelled 1,25(OH)2D3"
D002112,CHEMICAL,Calcifediol,"Calcifediol Anhydrous|25 Hydroxycholecalciferol|Hidroferol|Calcidiol|Monohydrate, 25-Hydroxycholecalciferol|25 Hydroxyvitamin D3|Dedrogyl|25-hydroxycholecalciferol|25-Hydroxyvitamin D3|25-Hydroxyvitamin D 3|25 Hydroxyvitamin D 3|Calcifediol, (3 alpha,5Z,7E)-Isomer|Calcifediol, (3 beta,5E,7E)-Isomer|Anhydrous, Calcifediol|25 Hydroxycholecalciferol Monohydrate|Calderol|25-Hydroxycholecalciferol|25-Hydroxycholecalciferol Monohydrate"
C031424,CHEMICAL,"24,25-dihydroxycholecalciferol receptor [Supplementary Concept]","Receptors, Calcitriol|24,25-dihydroxycholecalciferol"
http://purl.obolibrary.org/obo/CHEBI_35209,CHEMICAL,label,"label|labelled 1,25(OH)2D3"
NEW18271,DISEASE,postpartum depressive symptom,postpartum depressive symptoms
NEW18272,CHEBI,postpartum depressive symptom,mixture modeling
C579116,CHEMICAL,"2-(2,6-diisopropylphenyl)-5-amino-1H-isoindole-1,3-dione [Supplementary Concept]",Phthalimides|TC11
NEW18273,DISEASE,postpartum depressive symptom,subcutaneous tumors
C566375,DISEASE,Expansile Bone Lesions [Supplementary Concept],Bone and Bones/abnormalities|bone lesions|Bone Diseases
NEW18274,DISEASE,postpartum depressive symptom,high-risk MM patients
NEW18275,CHEMICAL,postpartum depressive symptom,riminophenazine compound
NEW18276,CHEMICAL,5-ht neurotransmission,TRP liberation
NEW18277,CHEMICAL,cytosolic tag accumulation,cytosolic TAG accumulation
NEW18278,CHEBI,cognitive development,classical nuclear androgen receptor
NEW18279,CHEBI,circulate androgen,excess androgen production
NEW18280,CHEMICAL,high-dose chemotherapy,high-dose chemotherapy
D006689,DISEASE,Hodgkin Disease,"Nodular Sclerosing Hodgkin's Lymphoma|Granuloma, Malignant|Lymphocyte Rich Classical Hodgkin's Lymphoma|Hodgkin Lymphoma, Adult|Hodgkins Lymphoma|Disease, Hodgkins|Malignant Lymphogranulomas|Hodgkin's disease|Granuloma, Hodgkin's|Mixed Cellularity Hodgkin's Lymphoma|Lymphocyte-Rich Classical Hodgkin's Lymphoma|Adult Hodgkin Lymphoma|Malignant Granulomas|Lymphogranulomas, Malignant|Granuloma, Hodgkin|Lymphocyte Depletion Hodgkin's Lymphoma|Hodgkins Granuloma|Disease, Hodgkin|Nodular Lymphocyte-Predominant Hodgkin's Lymphoma|Disease, Hodgkin's|Nodular Lymphocyte Predominant Hodgkin's Lymphoma|Hodgkin's Granuloma|Malignant Lymphogranuloma|Hodgkin Granuloma|Lymphogranuloma, Malignant|Hodgkin's Lymphoma|Hodgkins Disease|Lymphoma, Hodgkin|Hodgkin Lymphoma|Hodgkin's Disease|Granuloma, Hodgkins|Lymphoma, Hodgkin's|Malignant Granuloma"
NEW18281,CHEMICAL,bicyclam molecule,bicyclam molecule
NEW18282,CHEMICAL,topical nifedipine,topical nifedipine
NEW18283,DISEASE,avian mycoplasma,Avian mycoplasmas
NEW18284,DISEASE,mycoplasma gallisepticum infection,Mycoplasma gallisepticum infection
NEW18285,DISEASE,mycoplasma gallisepticum infection,chronic respiratory disease
NEW18286,DISEASE,mycoplasma gallisepticum infection,infectious sinusitis
NEW18287,CHEBI,melatonin-receptor agonist,melatonin-receptor agonists
NEW18288,DISEASE,melatonin-receptor agonist,chronobiotic effet
NEW18289,CHEMICAL,melatonin-receptor agonist,melatonin agonist action
NEW18290,CHEMICAL,melatonin-receptor agonist,5HT2c antagonist
NEW18291,DISEASE,frequent CAE,frequent CAE
NEW18292,CHEMICAL,frequent CAE,TBA|tributyl aconitate
NEW18293,DISEASE,polyposis registry clinician,Polyposis registry clinicians
NEW18294,NUTRITION,polyposis registry clinician,high amylose maize starch
C551966,NUTRITION,octenyl succinic anhydride-modified starch [Supplementary Concept],Starch/analogs  and  derivatives|potato starch
NEW18295,DISEASE,increase polyp number,increased polyp number
D012811,DISEASE,Sigmoid Neoplasms,"Cancer of Sigmoid|Cancer of the Sigmoid|Neoplasms, Sigmoid|Colon Neoplasms, Sigmoid|Neoplasm, Sigmoid Colon|Cancer, Sigmoid Colon|Sigmoid Cancer|Neoplasm, Sigmoid|Sigmoid Colon Neoplasm|Sigmoid Colon Cancer|colon neoplasms|sigmoid colon|Neoplasms, Sigmoid Colon|Cancer, Sigmoid|Sigmoidal Cancer|Colon Cancer, Sigmoid|Sigmoid Neoplasm|Sigmoid Colon Neoplasms"
NEW18296,CHEMICAL,aspirin group,aspirin groups
NEW18297,CHEMICAL,aspirin group,aspirin group
NEW18298,DISEASE,aspirin group,significant gastrointestinal bleeds
NEW18299,CHEMICAL,metabolise phytanic acid,metabolised phytanic acid
NEW18300,DISEASE,metabolise phytanic acid,peripheral dissociative polyneuropathy
D012174,DISEASE,Retinitis Pigmentosa,"Pigmentary Retinopathy|Pigmentary Retinopathies|Tapetoretinal Degeneration|Retinopathy, Pigmentary|Retinopathies, Pigmentary|retinitis pigmentosa|Tapetoretinal Degenerations"
C002844,CHEMICAL,pristanic acid [Supplementary Concept],Fatty Acids|pristanic acid
D018980,DISEASE,Williams Syndrome,"Stenoses, Hypercalcemia-Supravalvar Aortic|Syndrome, Williams|Supravalvar Aortic Stenosis Syndrome|Hypercalcemia Supravalvar Aortic Stenosis|Aortic Stenoses, Hypercalcemia-Supravalvar|Aortic Stenosis, Hypercalcemia-Supravalvar|Chromosome 7q11.23 Deletion Syndrome|Stenosis, Hypercalcemia-Supravalvar Aortic|Syndrome, Williams-Beuren|Williams-Beuren Syndrome|contiguous gene syndrome|Beuren Syndrome|Hypercalcemia-Supravalvar Aortic Stenoses|Hypercalcemia-Supravalvar Aortic Stenosis|Williams Beuren Syndrome|Williams Contiguous Gene Syndrome|Syndrome, Beuren|Contiguous Gene Syndrome, Williams"
NEW18301,DISEASE,tumor tissue,tumor tissue
NEW18302,DISEASE,breast cancer tissue,breast cancer tissue
NEW18303,CHEBI,breast cancer tissue,neoantigen production due
NEW18304,CHEMICAL,natural coumarin,Natural coumarins
NEW18305,DISEASE,natural coumarin,Alzheimer's disease inhibition
NEW18306,CHEMICAL,natural coumarin,DA neurons
NEW18307,DISEASE,natural coumarin,dopamine-induced neurodegeneration
C569370,DISEASE,"PRRT2 protein, human [Supplementary Concept]",PRRT2|Nerve Tissue Proteins|Membrane Proteins
C537180,MENTAL_HEALTH,Familial paroxysmal dystonia [Supplementary Concept],Dystonia|paroxysmal kinesigenic dyskinesia
NEW18308,DISEASE,increase prostate index,increased prostate index
NEW18309,CHEBI,increase prostate index,cell antigen PCNA index
NEW18310,DISEASE,increase prostate index,increased erection latency
NEW18311,NUTRITION,seahorse extract,Seahorse extracts
NEW18312,CHEBI,seahorse extract,candidate marine drug
NEW18313,CHEMICAL,Suicidegene therapy,Suicidegene therapy
D019574,DISEASE,Optic Nerve Neoplasms,"Optic Nerve Sheath Tumors, Malignant|Tumor, Benign, Optic Nerve|Optic Nerve Sheath Tumors|Benign Optic Nerve Sheath Tumors|Optic Nerve Sheath Neoplasms, Malignant|Malignant Optic Nerve Neoplasm|Optic Nerve Sheath Tumors, Benign|benign tumor|Benign Optic Nerve Sheath Neoplasms|Tumor, Malignant, Optic Nerve|Malignant Optic Nerve Tumor|Neoplasm, Benign, Optic Nerve|Tumor, Optic Nerve, Malignant|Malignant Optic Nerve Sheath Tumors|Neoplasm, Optic Nerve|Neoplasm, Optic Nerve, Benign|Malignant Optic Nerve Sheath Neoplasms|Optic Nerve Neoplasm, Benign|Benign Optic Nerve Neoplasm|Optic Nerve Sheath Neoplasm|Neoplasms, Optic Nerve|Tumor, Optic Nerve, Benign|Optic Nerve Tumor, Malignant|Optic Nerve Neoplasm|Benign Optic Nerve Tumor"
NEW18314,DISEASE,Suicidegene therapy,uterine leiomyoma
D015774,CHEMICAL,Ganciclovir,"ganciclovir|Cytovene|Gancyclovir|RS-21592|BW-759|BIOLF-62|Ganciclovir Sodium|GCV|Ganciclovir, Monosodium Salt"
NEW18315,MENTAL_HEALTH,Suicidegene therapy,suicide gene therapy
NEW18316,CHEBI,cationic peptide carrier,cationic peptide carriers
NEW18317,CHEBI,cationic peptide carrier,modular non-viral carriers
NEW18318,CHEMICAL,cubic spline,cubic splines
NEW18319,NUTRITION,cubic spline,lithium concentration
NEW18320,DISEASE,cubic spline,any mood episodes
NEW18321,CHEMICAL,xylose consumer,xylose consumer
NEW18322,DISEASE,sp. strain jdr-2,sp. strain JDR-2
NEW18323,CHEMICAL,sp. strain jdr-2,"beta-1,4-xylotriose"
NEW18324,CHEMICAL,sp. strain jdr-2,MeGAX(3
D013318,DISEASE,Stroke Volume,"Ventricular End-Diastolic Volumes|Volumes, Ventricular End-Systolic|Ventricular Ejection Fractions|End-Diastolic Volume, Ventricular|Ventricular End-Systolic Volumes|Ejection Fraction, Ventricular|Ventricular End Diastolic Volume|End-Systolic Volumes, Ventricular|Ventricular End-Diastolic Volume|Volume, Ventricular End-Diastolic|End-Systolic Volume, Ventricular|End-Diastolic Volumes, Ventricular|Fractions, Ventricular Ejection|Ejection Fractions, Ventricular|Ventricular End Systolic Volume|Volume, Stroke|Ventricular End-Systolic Volume|Volumes, Stroke|Stroke Volumes|Volumes, Ventricular End-Diastolic|Volume, Ventricular End-Systolic|Ventricular Ejection Fraction|Fraction, Ventricular Ejection|stroke volume"
NEW18325,CHEMICAL,sp. strain jdr-2,uric acid levels
NEW18326,CHEBI,sp. strain jdr-2,high serum parathyroid hormone
NEW18327,DISEASE,sp. strain jdr-2,behavioral dysexecutive disorders
NEW18328,CHEMICAL,low serum glucose level,low serum glucose levels
NEW18329,MENTAL_HEALTH,low serum glucose level,steroid psychosis
C009105,CHEMICAL,psilocin [Supplementary Concept],psilocin|Psilocybin/analogs  and  derivatives
NEW18330,CHEMICAL,active hallucinogen,active hallucinogen
NEW18331,CHEMICAL,active hallucinogen,antidepressant actions
NEW18332,CHEMICAL,prefrontal oxygen consumption rate,Prefrontal oxygen consumption rate
NEW18333,DISEASE,malignant pain,malignant pain
NEW18334,NUTRITION,captive adult snow leopard,captive adult snow leopard
NEW18335,MENTAL_HEALTH,captive adult snow leopard,anxiety presence
NEW18336,CHEMICAL,oral fluoxetine,oral fluoxetine
NEW18337,MENTAL_HEALTH,oral fluoxetine,pharmacological dissociation
NEW18338,DISEASE,e. ictaluri,E. ictaluri
NEW18339,NUTRITION,e. ictaluri,yellow catfish
NEW18340,DISEASE,pathophysiology septicemia,pathophysiology septicemia
NEW18341,CHEMICAL,atypical antipsychotic ziprasidone,atypical antipsychotic ziprasidone
NEW18342,DISEASE,atypical antipsychotic ziprasidone,adverse motor events
NEW18343,CHEMICAL,selegiline treatment,selegiline treatment
D000071956,DISEASE,Myocardial Contusions,"Cardiac Contusion|Cardiac Injury, Blunt|cardiac injuries|Heart Contusions|Injury, Blunt Cardiac|Blunt Cardiac Injury|Contusions, Myocardial|Myocardial Contusion|Contusions, Heart|Contusion, Myocardial|Heart Contusion|Contusion, Cardiac|Contusions, Cardiac|Contusion, Heart|Injuries, Blunt Cardiac|Cardiac Injuries, Blunt|Blunt Cardiac Injuries|Cordis, Contusio|Cardiac Contusions|Contusio Cordis"
NEW18344,CHEMICAL,camp signaling pathway,cAMP signaling pathway
NEW18345,CHEMICAL,camp signaling pathway,ethanol sensitivity
NEW18346,CHEBI,camp signaling pathway,postdischarge narcotic refills
NEW18347,CHEBI,camp signaling pathway,narcotic refills
NEW18348,CHEMICAL,ketamine anaesthesia,ketamine anaesthesia
NEW18349,CHEBI,antiviral pf74,Antiviral PF74
NEW18350,MENTAL_HEALTH,antiviral pf74,stress fatigue
NEW18351,DISEASE,nitrous oxide abuse,myeloneuropathy
NEW18352,DISEASE,g. sabinae,G. sabinae
NEW18353,CHEMICAL,g. sabinae,CUP-067943 aecia roestelioid
NEW18354,CHEMICAL,g. sabinae,periderium balanoid
NEW18355,DISEASE,g. sabinae,P. calleryana
NEW18356,MENTAL_HEALTH,fatigue resistance,Fatigue resistance
NEW18357,CHEMICAL,fatigue resistance,FO independent
NEW18358,CHEMICAL,cd tolerance,Cd tolerance
NEW18359,DISEASE,a. auriculiformis,A. auriculiformis
NEW18360,CHEMICAL,a. auriculiformis,coordinated gas exchange
NEW18361,CHEMICAL,aggregated cd toxicity,aggregated Cd toxicity
NEW18362,CHEMICAL,aggregated cd toxicity,GA20ox
D054732,CHEMICAL,Calcium-Calmodulin-Dependent Protein Kinase Type 2,CaM-Kinase IIalpha|CaM KII|Calmodulin Dependent Protein Kinase II|CaCMKII|Calcium-Calmodulin-Dependent Protein Kinase Type 2 gamma Subunit|Calcium-Calmodulin Protein Kinase II|Calcium Calmodulin Dependent Protein Kinase Type 2|Calcium Calmodulin Dependent Protein Kinase II beta|Calcium Calmodulin Dependent Protein Kinase II gamma|Calcium Calmodulin Dependent Protein Kinase Type 2 beta Subunit|CaM KIIbeta|Calcium Calmodulin Dependent PK Type II|Ca(2+)-Calmodulin Dependent Protein Kinase Type II|Calcium Calmodulin Protein Kinase II|Calcium Calmodulin Dependent Protein Kinase Type 2 alpha Subunit|CaM Kinase IIalpha|CaM Kinase II delta|CaMKII|Calcium Dependent CaM Kinase II|CaMKIIgamma|Calcium-Calmodulin Dependent Protein Kinase II delta|Calcium Calmodulin Dependent Protein Kinase Type 2 gamma Subunit|Calcium Calmodulin Dependent Protein Kinase II delta|Calmodulin-Dependent Protein Kinase II|Calcium-Calmodulin-Dependent Protein Kinase Type 2 beta Subunit|CaM KIIdelta|CaM Kinase II alpha|Calcium Calmodulin Dependent Protein Kinase Type 2 delta Subunit|CaM PK II|Calcium-Calmodulin-Dependent Protein Kinase Type 2 alpha Subunit|CaM Kinase II gamma|Calcium-Calmodulin Dependent Protein Kinase II gamma|CaM|Calcium-Dependent CaM Kinase II|Calcium-Calmodulin-Dependent PK Type II|CaM Kinase II|CaM-Kinase II|CaM KIIalpha|Calmodulin Kinase IIalpha|CaM Kinase II beta|Calcium-Calmodulin Dependent Protein Kinase II beta|Calcium-Calmodulin-Dependent Protein Kinase Type 2 delta Subunit
http://purl.obolibrary.org/obo/MFOMD_0000189,MENTAL_HEALTH,premenstrual dysphoric disorder,Premenstrual dysphoric disorder symptoms
NEW18363,DISEASE,functional bowel disease,functional bowel disease
NEW18364,DISEASE,central neuropathic pain,central neuropathic pain
NEW18365,CHEMICAL,pulsatile levodopa administration,Pulsatile levodopa administration
NEW18366,CHEMICAL,plasma agrp elevation,plasma AGRP elevation
NEW18367,DISEASE,plasma agrp elevation,homeostasis disturbance
NEW18368,MENTAL_HEALTH,plasma agrp elevation,anorexia nervosa patients
NEW18369,DISEASE,activity-based anorexia,anxiety- attack-like behaviours
NEW18370,CHEMICAL,mg741,MG741
NEW18371,DISEASE,mg741,hepatic steatosis score
NEW18372,DISEASE,mg741,HFD-induced deterioration
C000712990,CHEMICAL,(E)-5-hydroxy-7-methoxy-3-(2'-hydroxybenzyl)-4-chromanone [Supplementary Concept],Flavonoids|(E)-5-hydroxy-7-methoxy-3-(2-hydroxybenzyl)-4-chromanone
NEW18373,CHEBI,thyroid hormone signaling regulation,thyroid hormone signaling regulation
NEW18374,DISEASE,thyroid hormone signaling regulation,stroke outcome
NEW18375,CHEMICAL,potent serotonin reuptake inhibiting property,potent serotonin reuptake inhibiting properties
NEW18376,CHEMICAL,potent serotonin reuptake inhibition,potent serotonin reuptake inhibition
NEW18377,DISEASE,potent serotonin reuptake inhibition,premenstrual complaints
NEW18378,CHEBI,brain vitamin k,brain vitamin K
NEW18379,CHEMICAL,high brain mk4 concentration,Higher brain MK4 concentrations
NEW18380,DISEASE,high brain mk4 concentration,good seizure control attributable
NEW18381,CHEMICAL,high brain mk4 concentration,toxic intermediates α-aminoadipic semialdehyde|AASA
D050698,CHEMICAL,Glutamate-5-Semialdehyde Dehydrogenase,"Reductase, Beta-Glutamylphosphate|Glutamate Semialdehyde Dehydrogenase|Gamma Glutamylphosphate Reductase|Glutamate-Semialdehyde Dehydrogenase|Glutamate 5 Semialdehyde Dehydrogenase|semialdehyde|Beta-Glutamylphosphate Reductase|Gamma-Glutamylphosphate Reductase|Beta Glutamylphosphate Reductase|Glutamate 5-Semialdehyde Dehydrogenase|Dehydrogenase, Glutamate 5-Semialdehyde|Reductase, Gamma-Glutamylphosphate|Dehydrogenase, Glutamate-5-Semialdehyde|5-Semialdehyde Dehydrogenase, Glutamate|Dehydrogenase, Glutamate-Semialdehyde"
NEW18382,CHEBI,high brain mk4 concentration,pyridoxine responsive individuals
NEW18383,DISEASE,high brain mk4 concentration,good seizure control
NEW18384,CHEBI,folate transporter deficiency,folate transporter deficiency
NEW18385,DISEASE,folate transporter deficiency,non-epileptic manifestations
NEW18386,DISEASE,folate transporter deficiency,bipolar manic
D008746,CHEMICAL,Methylazoxymethanol Acetate,"Acetate, Methylazoxymethanol|(Methyl-ONN-azoxy)methanol Acetate|methylazoxymethanol"
NEW18387,CHEBI,pharmaceutical campaign,pharmaceutical campaign
NEW18388,MENTAL_HEALTH,pharmaceutical campaign,ADHD medication
NEW18389,MENTAL_HEALTH,pharmaceutical campaign,ADHD awareness
NEW18390,MENTAL_HEALTH,d1 agonist,oro-facial dyskinesia
NEW18391,DISEASE,ovarian cancer 3d culture,ovarian cancer 3D cultures
NEW18392,MENTAL_HEALTH,ovarian cancer 3d culture,mitotic spindle disorientation
NEW18393,CHEBI,estrogen pathway activation,estrogen pathway activation
NEW18394,DISEASE,estrogen pathway activation,incessant ovulation
NEW18395,DISEASE,estrogen pathway activation,ovarian carcinogenesis
NEW18396,DISEASE,estrogen pathway activation,white matter abnormality
NEW18397,CHEMICAL,free triiodothyronine,LT4 monotherapy
NEW18398,DISEASE,free triiodothyronine,athyreotic patients
NEW18399,DISEASE,free thyroxine,summary cognitive deficits
NEW18400,CHEBI,peroxiproliferation-activated receptor gamma agonist medication,peroxiproliferation-activated receptor gamma agonist medications
NEW18401,CHEMICAL,antidiabetic glitazone GTZ drug,antidiabetic glitazone GTZ drugs
NEW18402,CHEMICAL,total cholesterol,7-transmembrane receptor family
D017498,CHEMICAL,Adenovirus E1 Proteins,"Proteins, Adenovirus E1|E1|E1 Proteins, Adenovirus"
C528574,CHEMICAL,astressin-2B [Supplementary Concept],"Peptide Fragments|astressin|Peptides, Cyclic"
NEW18403,DISEASE,total cholesterol,possible toxicity
NEW18404,DISEASE,total cholesterol,ischemic cerebral infarction
NEW18405,CHEMICAL,finite-temperature k spectrum,finite-temperature K spectra
NEW18406,CHEMICAL,finite-temperature k spectrum,PES|potential energy surfaces
NEW18407,DISEASE,finite-temperature k spectrum,behavior food consumption
NEW18408,CHEMICAL,catecholaminergic amp system,Catecholaminergic AMP systems
NEW18409,DISEASE,catecholaminergic amp system,obesity-related metabolic syndrome
NEW18410,DISEASE,catecholaminergic amp system,hepatic inflammation
NEW18411,DISEASE,catecholaminergic amp system,chronic liver metabolic diseases
D029774,CHEMICAL,Gynostemma,"Gynostemmas|Gynostemma pentaphyllum|Gynostemma pentaphyllums|pentaphyllum, Gynostemma"
NEW18412,CHEBI,bee venom therapy,Bee venom therapy
NEW18413,CHEMICAL,2=0.52,2=0.52
NEW18414,CHEMICAL,2=0.52,LF+ST
NEW18415,DISEASE,2=0.52,direct acute lung injury
NEW18416,DISEASE,2=0.52,direct ARDS
NEW18417,DISEASE,2=0.52,indirect ARDS
NEW18418,DISEASE,2=0.52,experimental acute lung injury lung injury
NEW18419,MENTAL_HEALTH,schizophrenia b stimulation,schizophrenia b stimulation
NEW18420,CHEBI,d2/d3 partial agonist,D2/D3 partial agonists
D020823,CHEMICAL,ADP-Ribosylation Factor 1,"ARF 1 Protein|ADP ribosylation factor|Protein, ARF1|ADP Ribosylation Factor 1|ARF1 Protein|ARF1p"
NEW18421,DISEASE,smooth muscle contraction,smooth muscle contraction
D011429,DISEASE,Propolis,"Bee Bread|Bee Glue|propolis|Glue, Bee|Bread, Bee"
NEW18422,MENTAL_HEALTH,parallel rightward displacement,parallel rightward displacement
NEW18423,DISEASE,panic attack-like defensive behaviour,panic attack-like defensive behaviours
D003453,DISEASE,Cryptococcosis,"Cryptococcus neoformans Infections|Infection, C neoformans|C neoformans Infections|Infection, C. neoformans|C. gattii Infections|C. gattii Infection|Cryptococcus neoformans Infection|Torulosis|Infection, Cryptococcus gattii|C. neoformans Infections|Cryptococcus Infections|Toruloses|Infections, C gattii|C gattii Infection|Cryptococcus gattii Infections|Cryptococcus Infection|Infection, C. gattii|Infection, C gattii|Cryptococcus gattii Infection|cryptococcus infection|Infection, Cryptococcus|Infection, Cryptococcus neoformans|Cryptococcoses|C gattii Infections|C neoformans Infection|Infections, C. neoformans|C. neoformans Infection"
NEW18424,DISEASE,sarcoidosis patient,sarcoidosis patients
NEW18425,DISEASE,suppression subtractive hybridization,VPAHPND infection
