ID,Label,Preferred label,Synonyms
NEW07443,CHEMICAL,potent gonadotropin-lowering gonadotropin-releasing hormone agonist,potent gonadotropin-lowering gonadotropin-releasing hormone agonist
NEW07446,DISEASE,depressed group,depressed group
NEW07448,CHEMICAL,op compound capable,OP compounds capable
D000080044,CHEMICAL,Ado-Trastuzumab Emtansine,Trastuzumab-DM1 Conjugate|Trastuzumab DM1 Conjugate|Trastuzumab DM1|huN901DM1|huN901-DM1|huN901 DM1|Kadcyla|Trastuzumab-DM1|Ado Trastuzumab Emtansine|trastuzumab|Trastuzumab Emtansine
NEW07450,CHEMICAL,to trastuzumab,herceptin|to trastuzumab
NEW07452,DISEASE,lumbal disc hen,lumbal disc hen
http://purl.obolibrary.org/obo/SYMP_0000006,DISEASE,backache,dorsalgia|back pain
D059226,DISEASE,Nociceptive Pain,"Pain, Tissue|Tissue Pain|Pains, Tissue|Pain, Somatic|Pains, Somatic|Nociceptive Pains|Pain, Nociceptive|Pains, Nociceptive|Somatic Pain|Tissue Pains|nociceptive pain|Somatic Pains"
NEW07453,DISEASE,pathic pain,pathic pain
NEW07454,CHEMICAL,most pron antidepressant effect,most pron antidepressant effect
NEW07456,MENTAL_HEALTH,certain human disorder,certain human disorders
http://purl.obolibrary.org/obo/CHEBI_90199,CHEMICAL,c-met tyrosine kinase inhibitor,"EGFR tyrosine kinase inhibitors|MET inhibitors|c-Met tyrosine kinase inhibitors|MET inhibitor|MET proto-oncogene, receptor tyrosine kinase inhibitor|c-Met inhibitor|c-Met inhibitors|MET proto-oncogene, receptor tyrosine kinase inhibitors"
NEW07457,DISEASE,notable toxicity,notable toxicity
C418782,CHEMICAL,alpha-ketobutyrate oxidase [Supplementary Concept],Ketone Oxidoreductases|α-ketobutyrate
D058466,CHEMICAL,Cysteine Loop Ligand-Gated Ion Channel Receptors,"Cysteine Loop Ligand Gated Ion Channel Receptor|cysteine|Cys Loop Receptor|Cys-Loop Receptor Superfamily|Cysteine Loop Ligand-Gated Ion Channel Receptor|Cys-Loop Receptors|Cys-Loop Receptor|Cys Loop Receptors|Receptors, Cys-Loop|Receptor Superfamily, Cys-Loop|Superfamily, Cys-Loop Receptor|Cys Loop Receptor Superfamily|Receptor, Cys-Loop|Cysteine Loop Ligand Gated Ion Channel Receptors"
NEW07458,DISEASE,acute tubular necrosis,acute tubular necrosis
NEW07461,BIOCHEMICAL,prescription drug mixture,prescription drug mixtures
NEW07463,CHEMICAL,mg/l caffeine,mg/L caffeine
C061510,DISEASE,"alpha-amylase inhibitor, Phaseolus vulgaris [Supplementary Concept]",Plant Lectins|P. vulgaris
D013542,DISEASE,Sweat,sweats|Sweats
NEW07467,BIOCHEMICAL,oxidative drug,oxidative drug
D031307,CHEMICAL,Vicia faba,"Bean, Horse|Faba Beans|Faba Bean|fava beans|Beans, Fava|Horsebean|Bean, Fava|Horse Bean|Horse Beans|Horsebeans|Fava Bean|Beans, Faba|Fava Beans|fabas, Vicia|Vicia fabas|Beans, Horse|Bean, Faba"
NEW07469,DISEASE,id disorder,ID disorders
NEW07470,DISEASE,diabetic dyslipidemia,diabetic dyslipidemia
C493232,CHEMICAL,"Slc6a4 protein, rat [Supplementary Concept]",Serotonin Plasma Membrane Transport Proteins|serotonin reuptake transporter
NEW07473,DISEASE,female pattern hair loss,female pattern hair loss
http://purl.obolibrary.org/obo/DOID_12698,DISEASE,gynecomastia,gynaecomastia
NEW07478,BIOCHEMICAL,antiandrogen monotherapy,antiandrogen monotherapy
http://purl.obolibrary.org/obo/DOID_10283,DISEASE,prostate cancer,"tumor of the prostate|hereditary prostate cancer|prostatic cancer|prostatic neoplasm|prostate neoplasm|prostate cancer, familial|advanced prostate cancer|malignant tumor of the prostate|NGP - new growth of prostate"
NEW07482,DISEASE,breast development,breast development
NEW07485,DISEASE,neurocognitive dysfunction,neurocognitive dysfunction
NEW07488,MENTAL_HEALTH,sulfite-induced anxiety,sulfite-induced anxiety
NEW07490,DISEASE,stimulant-induced hypertensive reaction,stimulant-induced hypertensive reactions
NEW07491,CHEMICAL,endogenous ach,endogenous Ach
NEW07492,DISEASE,4d toxicity,4D toxicity
NEW07493,CHEMICAL,depression-inducing effect,depression-inducing effect
NEW07496,DISEASE,trait hostility,trait hostility
C105050,CHEMICAL,tegaserod [Supplementary Concept],Indoles|tegaserod
NEW07499,DISEASE,constipated ibs patient,constipated IBS patients
NEW07500,DISEASE,diarrhea-predominant ibs,diarrhea-predominant IBS
NEW07501,DISEASE,negative symptom,negative symptoms
D012559,DISEASE,Schizophrenia,"Disorders, Schizophrenic|schizophrenic disorders|Schizophrenias|Dementia Praecox|Disorder, Schizophrenic|Schizophrenic Disorders|Schizophrenic Disorder"
NEW07503,CHEMICAL,non-competitive n-methyl-d-aspartate nmda antagonist dizocilpine,non-competitive N-methyl-D-aspartate NMDA antagonist dizocilpine
NEW07507,BIOCHEMICAL,competitive antagonist expression,competitive antagonists expression
NEW07509,CHEMICAL,pindolol group,pindolol group
NEW07510,BIOCHEMICAL,mixed indirect dopamine-serotonin agonist,mixed indirect dopamine-serotonin agonists
NEW07511,CHEMICAL,"3,4-metyhlenedioxymethamphetamine","3,4-metyhlenedioxymethamphetamine"
NEW07515,DISEASE,aforementioned esophageal disorder,aforementioned esophageal disorders
NEW07517,BIOCHEMICAL,visceral analgesic effect,visceral analgesic effect
NEW07518,DISEASE,convulsive ergotism,convulsive ergotism
C408447,CHEMICAL,"neurokinin A (4-10), Trp(7)-beta-Ala(8)- [Supplementary Concept]",Neurokinin A/analogs  and  derivatives|Peptide Fragments|NKA
http://purl.obolibrary.org/obo/CHEBI_80311,CHEMICAL,neurokinin a,Neuromedin L|Substance K|neurokinins A
NEW07525,DISEASE,fundamental psychiatric research,fundamental psychiatric research
NEW07527,DISEASE,thromboembolic disease,thromboembolic disease
NEW07529,CHEMICAL,warfarin exposure,warfarin exposure
D065427,CHEMICAL,Factor Xa Inhibitors,"Factor Xa Inhibitor|Direct Factor Xa Inhibitor|Inhibitor, Factor Xa|Direct Acting Oral Anticoagulant|Oral Anticoagulant, Direct-Acting|Direct-Acting Oral Anticoagulant|Direct Acting Oral Anticoagulants|OAC|Direct Factor Xa Inhibitors|Anticoagulant, Direct-Acting Oral|oral anticoagulants|Anticoagulants, Direct-Acting Oral|Oral Anticoagulants, Direct-Acting|Direct-Acting Oral Anticoagulants|Xa Inhibitor, Factor"
http://purl.obolibrary.org/obo/SYMP_0000226,DISEASE,atrial fibrillation,non-valvular atrial fibrillation|auricular fibrillation|AF|a-fib
NEW07531,DISEASE,thrombo-embolic prophylaxis,thrombo-embolic prophylaxis
NEW07533,BIOCHEMICAL,multiple drug interaction,multiple drug interactions
NEW07534,DISEASE,bleed risk,bleeding risk
NEW07536,DISEASE,high thromboembolic risk factor,high thromboembolic risk factor
NEW07537,DISEASE,intestinal tract,intestinal tract
D000472,DISEASE,"Alkalosis, Respiratory","Respiratory Alkalosis|Respiratory Alkaloses|alkalosis|Alkaloses, Respiratory"
NEW07539,CHEMICAL,potassium excretion,potassium excretion
NEW07540,CHEMICAL,renin-angiotensis-aldosterone system,renin-angiotensis-aldosterone system
NEW07541,CHEMICAL,sodium retention,sodium retention
NEW07542,DISEASE,muscular paralysis,muscular paralysis
D064753,CHEMICAL,Ammonium Hydroxide,"ammonium|Hydroxide, Ammonium"
D003009,CHEMICAL,Clorazepate Dipotassium,Tranxene|Chlorazepate|Clorazepate|Clorazepate Monopotassium|Tranxilium|Clorazepic Acid|4306-CB|Dipotassium Chlorazepate|dipotassium
C104670,CHEMICAL,disodium cocoamphodipropionate [Supplementary Concept],Propionates|beta-Alanine/analogs  and  derivatives|disodium salts
NEW07548,BIOCHEMICAL,dopaminergic antagonist drug,dopaminergic antagonist drugs
NEW07551,DISEASE,lps-induced tumor necrosis factor,LPS-induced tumor necrosis factor
NEW07552,DISEASE,inflammation subsequent inflammatory injury,inflammation subsequent inflammatory injury
NEW07553,MENTAL_HEALTH,severe mood disorder,severe mood disorder
NEW07554,BIOCHEMICAL,abnormal endocrine,abnormal endocrine
NEW07555,MENTAL_HEALTH,endogenomorphic depression,endogenomorphic depression
NEW07556,DISEASE,obesity resistance,obesity resistance
http://purl.org/sig/ont/fma/fma70549,CHEMICAL,epithelial cell of choroid plexus,choroid plexus epithelial cells|CPEC
http://purl.obolibrary.org/obo/DOID_8691,CHEMICAL,mycosis fungoides,mycosis fungoides lymphoma|fungoid mycosis|Mycosis fungoides
D057112,DISEASE,Corneal Perforation,"Corneal Perforations|Perforations, Corneal|corneal perforation|Perforation, Corneal"
D020909,CHEMICAL,Acarbose,acarbose|Prandase|Precose|Glucor|Bay g 5421|Glumida|Glucobay
http://purl.obolibrary.org/obo/DOID_784,DISEASE,chronic kidney disease,chronic kidney failure|chronic renal failure syndrome|renal failure - chronic|CKD|chronic liver diseases|CRF|chronic renal disease
NEW07559,CHEMICAL,acarbose treatment due,acarbose treatment due
D017714,DISEASE,Community-Acquired Infections,"Community Acquired Infections|Acquired Infections, Community|Infections, Community-Acquired|Infections, Community Acquired|Infection, Community-Acquired|Community Acquired Infection|Acquired Infection, Community|community-acquired infection|Infection, Community Acquired|Community-Acquired Infection"
http://purl.obolibrary.org/obo/IDO:0000630,DISEASE,hospital-acquired infection,hospital-acquired infection
NEW07564,DISEASE,acute pain model,acute pain models
NEW07566,DISEASE,chronic pain disorder,chronic pain disorders
NEW07567,DISEASE,rodent tonic pain model,rodent tonic pain model
NEW07569,DISEASE,synergistic hypolocomotion,synergistic hypolocomotion
NEW07571,BIOCHEMICAL,effective nachr agonist,effective nAChR agonists
NEW07575,BIOCHEMICAL,drug development target,drug development target
NEW07576,BIOCHEMICAL,recreational drug abuse,recreational drug abuse
NEW07577,DISEASE,early endothelial dysfunction,early endothelial dysfunction
NEW07579,CHEMICAL,chronic cannabis use,chronic cannabis use
NEW07581,CHEMICAL,BMI     ±,BMI    ±
NEW07582,CHEMICAL,index bmi     ±,index BMI    ±
NEW07583,CHEMICAL,loi c4-t11,LOI C4-T11
NEW07587,CHEMICAL,low glucose level,lower glucose levels
NEW07588,CHEMICAL,high triglyceride level,higher triglyceride levels
D019948,CHEMICAL,"Receptors, Interleukin-4","Interleukin-4 Receptor|Receptors, IL4|Receptor, Interleukin 4|Receptors, IL-4|Receptor, IL4|Receptor, Interleukin-4|IL-4 Receptors|IL-4|IL-4 Receptor|Interleukin 4 Receptor|Interleukin-4 Receptors|IL 4 Receptor|IL4 Receptors|Receptor, IL-4|Receptors, IL 4|IL 4 Receptors|Interleukin 4 Receptors|IL4 Receptor|Receptors, Interleukin 4"
NEW07592,CHEMICAL,elevated whole-body cortisol,elevated whole-body cortisol
NEW07595,DISEASE,ketogenesis disorder,ketogenesis disorders
NEW07596,CHEMICAL,leucine oxidation,leucine oxidation
NEW07599,NUTRITION,baseline cholesterol,baseline cholesterol
NEW07600,CHEMICAL,cbz level,CBZ levels
NEW07601,NUTRITION,National Cholesterol Education Adult,National Cholesterol Education Adult
NEW07602,DISEASE,different psychiatric diagnosis,different psychiatric diagnoses
NEW07605,NUTRITION,cholesterol biosynthesis defect,cholesterol biosynthesis defect
NEW07607,DISEASE,neurotrauma,neurotrauma
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Premenstrual_Dysphoric_Disorder,DISEASE,premenstrual dysphoric disorder,pre-menstrual dysphoric disorder
NEW07610,DISEASE,impaired dendritic development similar,impaired dendritic development similar
NEW07615,MENTAL_HEALTH,relapse due depression,relapse due depression
D000073039,CHEMICAL,Nitrosative Stress,"Stress, Nitrosative|Nitrosative Stresses|nitrite/nitrate|Stresses, Nitrosative|nitrosative stress"
NEW07617,CHEMICAL,brain calcium level,brain calcium levels
NEW07618,DISEASE,exploratory activity intestinal motility,exploratory activity intestinal motility
NEW07620,DISEASE,elderly insomniac,elderly insomniacs
NEW07621,BIOCHEMICAL,novel melatonergic drug,novel melatonergic drug
NEW07624,DISEASE,comorbid neurological,comorbid neurological
NEW07625,DISEASE,airway beta2-adrenoceptor blockade,airway beta2-adrenoceptor blockade
NEW07626,CHEMICAL,endogenous catecholamine response,endogenous catecholamine responses
NEW07629,DISEASE,erectile problem,erectile problems
NEW07630,DISEASE,memory function,memory function
NEW07633,DISEASE,chronic blockade,chronic blockade
NEW07638,DISEASE,stress-induced anxiety/depression-like behavior,stress-induced anxiety/depression-like behaviors
NEW07640,DISEASE,marked adrenal atrophy,marked adrenal atrophy
NEW07642,MENTAL_HEALTH,emergent sexual dysfunction,emergent sexual dysfunction
NEW07643,CHEMICAL,bupropion xr,bupropion XR
NEW07645,DISEASE,dopamine-induced vasoconstriction,dopamine-induced vasoconstriction|renal ischemia
NEW07646,DISEASE,volume contraction,volume contraction
NEW07647,BIOCHEMICAL,direct drug effect,direct drug effects
NEW07649,CHEMICAL,norepinephrine-dopamine reuptake inhibitor,norepinephrine-dopamine reuptake inhibitor
NEW07651,DISEASE,drug-induced altered mental status,drug-induced altered mental status
NEW07653,CHEMICAL,bupropion use,bupropion use
NEW07654,CHEMICAL,bupropion mg,bupropion mg
NEW07657,DISEASE,d2r-antagonist-induced aberrant motor learning,D2R-antagonist-induced aberrant motor learning
NEW07658,DISEASE,d2r-mediated aberrant motor learning,D2R-mediated aberrant motor learning
NEW07660,DISEASE,aberrant motor learning,aberrant motor learning
NEW07661,BIOCHEMICAL,d2r antagonist,D2R antagonist
NEW07662,CHEMICAL,dvl-gsk3β-β-catenin signalling,Dvl-GSK3β-β-catenin signalling
NEW07664,CHEMICAL,ethanol liquid diet,ethanol liquid diet
NEW07665,CHEMICAL,ethanol withdrawal state,ethanol withdrawal state
NEW07666,CHEMICAL,ethanol withdrawal,ethanol withdrawal
NEW07667,BIOCHEMICAL,depot gonadotrophin luteinizing releasing hormone analogue,depot gonadotrophin luteinizing releasing hormone analogue
NEW07668,CHEMICAL,triptorelin intramuscularly,triptorelin intramuscularly
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Antisocial_Behavior,DISEASE,antisocial behavior,paraphilic behavior
NEW07669,DISEASE,human SCI,human SCI
NEW07670,CHEMICAL,cortical gabab neuronal pathway,cortical GABAB neuronal pathways
NEW07671,DISEASE,reflexive behavior,reflexive behavior
NEW07673,DISEASE,schizophrenia-like behavioral deficit,schizophrenia-like behavioral deficits
NEW07675,CHEMICAL,2vo,2VO
NEW07676,DISEASE,two-vessel occlusion,two-vessel occlusion
D020191,DISEASE,"Myoclonic Epilepsies, Progressive","Epilepsies, Progressive Myoclonus|May White Syndrome|Naito-Oyanagi Diseases|Epilepsy, Progressive Myoclonus|Atrophy, Dentatorubral-Pallidoluysian|Dentatorubral Pallidoluysian Atrophy|Haw River Syndromes|Progressive Myoclonus Epilepsies|Haw River Syndrome|Encephalopathy, Biotin-Responsive|Action Myoclonus-Renal Failure Syndrome|River Syndromes, Haw|Epilepsy, Progressive Myoclonic|Progressive Myoclonus Epilepsy|Atypical Inclusion-Body Diseases|Myoclonus Nephropathy Syndrome|Atypical Inclusion-Body Disease|Ataxia, Chorea, Seizures, And Dementia|Dentatorubral-Pallidoluysian Atrophy|Biotin Responsive Encephalopathy|Myoclonic Epilepsy, Progressive|epilepsies|Progressive Myoclonic Epilepsy|Myoclonus-Nephropathy Syndrome|Naito Oyanagi Disease|Atrophies, Dentatorubral-Pallidoluysian|Epilepsies, Progressive Myoclonic|Myoclonus Epilepsies, Progressive|Inclusion-Body Disease, Atypical|Action Myoclonus Renal Failure Syndrome|Encephalopathies, Biotin-Responsive|Syndromes, Myoclonus-Nephropathy|Myoclonus-Nephropathy Syndromes|Progressive Myoclonic Epilepsies|Dentatorubral-Pallidoluysian Atrophies|Inclusion-Body Diseases, Atypical|Biotin-Responsive Encephalopathy|Biotin-Responsive Encephalopathies|Naito-Oyanagi Disease|May-White Syndrome|Familial Progressive Myoclonic Epilepsy|Atypical Inclusion Body Disease"
NEW07677,CHEMICAL,sedating antidepressant,sedating antidepressants
NEW07679,DISEASE,rat delay-independent deficit,rats delay-independent deficits
NEW07684,MENTAL_HEALTH,anxiety common,anxiety common
NEW07688,CHEMICAL,csa dosing regimen,CsA dosing regimens
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Traumatic_Brain_Injury,DISEASE,traumatic brain injury,traumatic injury
C537398,DISEASE,Pili torti developmental delay neurological abnormalities [Supplementary Concept],Growth Disorders|Hair Diseases|neurological abnormalities
NEW07694,DISEASE,severe hyperammonemic state,severe hyperammonemic state
NEW07696,DISEASE,conclusion severe hyperammonemic state,conclusion severe hyperammonemic state
NEW07698,CHEMICAL,inter-organ aspartate metabolism,inter-organ aspartate metabolism
D011394,CHEMICAL,Proline Oxidase,"Proline Dehydrogenase|Dehydrogenase, Proline|Oxidase, Proline|proline oxidase"
NEW07702,CHEMICAL,glycolysis pathway,glycolysis pathway
NEW07703,DISEASE,hospitalize psychiatric patient,hospitalized psychiatric patients
D012528,DISEASE,Satiety Response,"satiety|Satiety Responses|Responses, Satiety|Response, Satiety"
NEW07705,DISEASE,mood alleviation,mood alleviation
NEW07706,DISEASE,pentetrazole convulsion,pentetrazole convulsions
NEW07707,CHEMICAL,tranquilizer treatment,tranquilizer treatment
NEW07708,CHEMICAL,atropine coma,atropine coma
NEW07710,DISEASE,early onset severe seizure disorder,early onset severe seizure disorders
C536594,CHEMICAL,Alzheimer disease type 1 [Supplementary Concept],Alzheimer Disease|early-onset familial form|FAD
NEW07713,DISEASE,neurodegenerative condition,neurodegenerative conditions
NEW07714,CHEMICAL,blood glucose achievable,blood glucose achievable
http://purl.obolibrary.org/obo/DOID_0050456,DISEASE,buruli ulcer disease,Mossman ulcer|Searl ulcer|Searle's ulcer|Bairnsdale ulcer|peptic ulcer disease|Daintree ulcer
NEW07715,DISEASE,drug-induced parkinsonism,drug-induced parkinsonism
NEW07717,CHEMICAL,n-3 polyunsaturated-fa,n-3 polyunsaturated-FA
NEW07718,CHEMICAL,tfa incorporation,TFA incorporation
NEW07719,CHEMICAL,gr expression,GR expression
NEW07721,CHEMICAL,significant antidepressant property,significant antidepressant properties
NEW07723,CHEMICAL,curcumin treatment,curcumin treatment
NEW07724,MENTAL_HEALTH,17-item Hamilton Depression rating scale,17-item Hamilton Depression Rating Scale
NEW07725,CHEMICAL,significant antidepressant behavioral response,significant antidepressant behavioral response
NEW07726,CHEMICAL,salivary cortisol concentration,salivary cortisol concentrations
D062559,CHEMICAL,NAV1.8 Voltage-Gated Sodium Channel,"PN3 Sodium Channel|Type 10 Voltage-Gated Sodium Channel|NAV1.8 Voltage Gated Sodium Channel|Voltage Gated Sodium Channel Type 10 Subunit alpha|Voltage-Gated Sodium Channel Type 10 Subunit alpha|Voltage-Gated Sodium Channel Type 10|Voltage Gated Sodium Channel Type 10|voltage-gated sodium channel|Sodium Channel Protein Type 10 Subunit alpha|SCN10A Sodium Channel alpha Subunit|Sodium Channel Protein Type X|Peripheral Nerve Sodium Channel 3|Sodium Channel, PN3|Type 10 Voltage Gated Sodium Channel"
http://purl.obolibrary.org/obo/PR_P10997,DISEASE,islet amyloid polypeptide (human),dap (human)|insulinoma amyloid peptide (human)|iapp|amylin (human)|diabetes-associated peptide (human)|hIAPP|hiapp
NEW07728,CHEMICAL,different amyloid peptide,different amyloid peptides
NEW07729,DISEASE,chronic inflammatory pain,chronic inflammatory pain
NEW07732,CHEMICAL,high nalmefene dosage,higher nalmefene dosages
NEW07736,DISEASE,epilepsy disorder,epilepsy disorders
NEW07737,DISEASE,useful psychiatric disorder,useful psychiatric disorders
NEW07738,CHEMICAL,saccharin solution,saccharin solutions
C563835,BIOCHEMICAL,"Drug Metabolism, Poor, CYP2D6-Related [Supplementary Concept]","Metabolism, Inborn Errors|Cytochrome P-450 CYP2D6/deficiency|drug metabolism"
NEW07739,MENTAL_HEALTH,disorder alcohol abuse,disorder alcohol abuse
NEW07741,DISEASE,trh-induced tsh response,TRH-induced TSH response
NEW07743,DISEASE,male chronic schizophrenic patient,male chronic schizophrenic patients
NEW07744,CHEMICAL,naloxone administration,naloxone administration
NEW07747,DISEASE,catatonic state,catatonic states
NEW07748,DISEASE,psychotic symptomatology,psychotic symptomatology
NEW07749,DISEASE,narcoleptic subject,narcoleptic subjects
http://purl.obolibrary.org/obo/DOID_8986,DISEASE,narcolepsy,"paroxysmal sleep|narcoleptics|Narcolepsy, without cataplexy"
NEW07752,DISEASE,few depressive symptom,fewer depressive symptoms
NEW07754,DISEASE,ischemia-induced neural cell damage,ischemia-induced neural cell damage
NEW07757,CHEMICAL,intramuscular diphenhydramine,intramuscular diphenhydramine
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Premorbidity,DISEASE,premorbidity,treatment-resistance
NEW07758,DISEASE,morphine-induced dopamine-related action,morphine-induced dopamine-related actions
NEW07761,CHEMICAL,dopamine receptor antagonist prochlorperazine,dopamine receptor antagonist prochlorperazine
NEW07763,BIOCHEMICAL,indirect agonist,indirect agonists
NEW07764,DISEASE,fetal irritability,fetal irritability
NEW07765,DISEASE,gastrointestinal dysfunction,gastrointestinal dysfunction
NEW07766,DISEASE,chinese hamster ovarian cho cell,Chinese hamster ovarian CHO cells
NEW07767,CHEMICAL,aβ40 production,Aβ40 production
NEW07775,DISEASE,establish mechanical allodynia,established mechanical allodynia
D003071,DISEASE,Cognition,"Function, Cognitive|cognitive functions|Cognitive Functions|Functions, Cognitive|Cognitions|Cognitive Function"
NEW07777,CHEMICAL,mn deposition,Mn deposition
NEW07778,DISEASE,past-12-month exposure level,past-12-months exposure levels
NEW07779,CHEMICAL,NLX-112 administration,NLX-112 administration
NEW07781,CHEMICAL,specific gamma-aminobutyric acid(A,specific gamma-aminobutyric acid(A
D059330,CHEMICAL,GABAergic Neurons,"GABA Neuron|Neuron, GABAergic|GABAergic Neuron|GABA neurons|GABA Cell|GABA Neurons|Neuron, GABA|Cell, GABA|GABA Cells|Cells, GABA|Neurons, GABA|Neurons, GABAergic"
NEW07783,MENTAL_HEALTH,schizophrenia consistent,schizophrenia consistent
NEW07784,CHEMICAL,pv-positive gaba neuron,PV-positive GABA neurons
NEW07786,CHEMICAL,gaba neurotransmitter system,GABA neurotransmitter system
NEW07791,DISEASE,bipolar type,bipolar type
NEW07796,DISEASE,crf production,CRF production
NEW07801,DISEASE,drug-resistant ocd,drug-resistant OCD
NEW07806,MENTAL_HEALTH,narcolepsy-associated cataplexy,narcolepsy-associated cataplexy
NEW07807,DISEASE,obesity mild weight loss,obesity mild weight loss
NEW07808,CHEMICAL,glucose regulation,glucose regulation
D056768,DISEASE,Giant Axonal Neuropathy,"Axonal Neuropathy, Giant|Neuropathy, Giant Axonal|Neuropathy, Giant Axonal (GAN)|Giant Axonal Neuropathy 1 (GAN1)|Axonal Neuropathy, Giant (GAN)|neuropathy|Giant Axonal Neuropathy 1|Neuropathy, Giant Axonal, Autosomal Recessive|Giant Axonal Neuropathy (GAN)"
NEW07811,DISEASE,chemotherapy-induced neuropathic pain,chemotherapy-induced neuropathic pain
NEW07813,BIOCHEMICAL,opioid dependence potential drug interaction,opioid dependence potential drug interactions
NEW07815,CHEMICAL,slow dose up-titration,slow dose up-titration
NEW07816,DISEASE,epilepsy post-herpetic neuralgia,epilepsy post-herpetic neuralgia
NEW07818,MENTAL_HEALTH,toxic delirium,toxic delirium
NEW07819,DISEASE,prolonged post-withdrawal confusional state reminiscent,prolonged post-withdrawal confusional state reminiscent
NEW07820,CHEMICAL,benzodiazepine withdrawal,benzodiazepine withdrawal
NEW07823,BIOCHEMICAL,h3 receptor inverse agonist,H3 receptor inverse agonists
NEW07826,BIOCHEMICAL,disease-associated amyloid beta protein,disease-associated amyloid beta protein
NEW07827,MENTAL_HEALTH,opioid-induced analgesia,opioid-induced analgesia
D012893,DISEASE,Sleep Wake Disorders,"Long Sleeper Syndromes|Phenotype, Short Sleep|Subwakefullness Syndrome|Tachypneas, Sleep-Related Neurogenic|Disorders, Sleep|Disorder, Sleep|Sleeper Syndrome, Long|Sleep Related Neurogenic Tachypnea|Subwakefullness Syndromes|Neurogenic Tachypnea, Sleep-Related|Syndromes, Subwakefullness|Sleeper Syndrome, Short|Syndrome, Short Sleeper|Sleep Wake Disorder|sleep-wake disorders|Syndrome, Subwakefullness|Wake Disorders, Sleep|Long Sleeper Syndrome|Disorders, Sleep Wake|Short Sleep Phenotypes|Wake Disorder, Sleep|Short Sleep Phenotype|Sleep Disorder|Sleeper Syndromes, Short|Sleep-Related Neurogenic Tachypneas|Short Sleeper Syndromes|Syndromes, Long Sleeper|Sleeper Syndromes, Long|Disorder, Sleep Wake|Syndrome, Long Sleeper|Sleep-Related Neurogenic Tachypnea|Phenotypes, Short Sleep|Tachypnea, Sleep-Related Neurogenic|Syndromes, Short Sleeper|Neurogenic Tachypneas, Sleep-Related|Short Sleeper Syndrome|Sleep Phenotypes, Short|Sleep Disorders"
NEW07829,DISEASE,disease schizophrenic patient,disease schizophrenic patients
NEW07832,DISEASE,endogenous pain system,endogenous pain system
NEW07834,DISEASE,pain inhibition,pain inhibition
NEW07836,DISEASE,platelet thrombi,platelet thrombi
NEW07837,CHEMICAL,Hoeeum,Hoeeum
NEW07838,CHEMICAL,sbv pharmacopuncture,SBV pharmacopuncture
NEW07840,DISEASE,neuronal disorder,neuronal disorders
C029899,CHEMICAL,imidazole [Supplementary Concept],imidazole|Imidazoles
NEW07846,MENTAL_HEALTH,unwanted intrusive thought,unwanted intrusive thoughts
NEW07848,DISEASE,psychiatric clinical,Psychiatric Clinical
NEW07851,DISEASE,respiratory dysfunction,respiratory dysfunction
http://purl.obolibrary.org/obo/DOID_12883,DISEASE,hypochondriasis,Hypochondriacal disorder|depressivity|hypochondriacal neurosis|Hypochondria
NEW07854,DISEASE,multiple psychiatric disorder,multiple psychiatric disorders
NEW07855,CHEMICAL,tca cycle dysfunction,TCA cycle dysfunction
NEW07856,CHEMICAL,elevated pyruvate level,elevated pyruvate levels
NEW07857,DISEASE,[hypo]manic mood state,[hypo]manic mood state
NEW07858,DISEASE,depressed state,depressed state
C498532,CHEMICAL,"Atp1a2 protein, rat [Supplementary Concept]",Sodium-Potassium-Exchanging ATPase|Na K-ATPase
C542800,BIOCHEMICAL,"Slc25a47 protein, rat [Supplementary Concept]",Mitochondrial Carrier Protein|Mitochondrial Membrane Transport Proteins
NEW07861,BIOCHEMICAL,carrier concentration,carrier concentration
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Patient_Abuse,MENTAL_HEALTH,patient abuse,abuse patients
NEW07865,BIOCHEMICAL,Carrier Foundation,Carrier Foundation
NEW07866,DISEASE,axis psychiatric comorbidity,Axis psychiatric comorbidity
NEW07868,CHEMICAL,enzyme hypoxanthin-guanine phosphorribosyl transferase,enzyme hypoxanthin-guanine phosphorribosyl transferase
NEW07869,CHEMICAL,acid disorder,acid disorder
NEW07871,CHEMICAL,winter high serotonin transporter,winter higher serotonin transporter
NEW07873,DISEASE,depressive symptom severity,depressive symptom severity
NEW07874,CHEMICAL,affective disorders.media-1vid110.1093/brain/aww043_video_abstractaww043_video_abstract,affective disorders.media-1vid110.1093/brain/aww043_video_abstractaww043_video_abstract
NEW07877,MENTAL_HEALTH,diverse clinical syndrome,diverse clinical syndromes
NEW07879,BIOCHEMICAL,obese carrier,obese carriers
NEW07881,DISEASE,cognitive diagnosis,cognitive diagnosis
NEW07883,DISEASE,hepatitis component,hepatitis component
NEW07884,DISEASE,depressive illness,depressive illness
NEW07885,DISEASE,retinoblastoma protein phosphorylation,retinoblastoma protein phosphorylation
NEW07886,DISEASE,cancer heart disease,cancer heart disease
